	TCGA-A6-2682-01A	TCGA-A6-2683-01A	TCGA-A6-2685-01A	TCGA-A6-2686-01A	TCGA-A6-5662-01A	TCGA-A6-5667-11A	TCGA-AA-3489-11A	TCGA-AA-3496-11A	TCGA-AA-3511-11A	TCGA-AA-3514-11A
ALOX12-AS1	0.521137684601951	0.60591447151309	0.585900203858589	0.955902216374323	0.910182063470183	0.8696926873867141	0.921617100968184	0.948778732634465	1.0116561803618	0.795685454243654
ALOX15	0.14116621739359303	3.32301538149277	1.05932792175521	1.5325167485266498	1.84505009880978	0.20177284536905601	0.559300106626523	0.47822121826475605	0.263429112261467	0.31797253551928806
ALOX15B	0.230622725225381	0.19491634323548898	0.134937318630788	1.35266846187675	0.35642506733886803	0.650335943307026	0.177652298486508	0.39388943184849395	0.523221395481584	0.0894551983552825
ALOX5	2.17566684963451	2.82515988119053	3.8666708549477704	3.04515070119065	2.10648698856558	2.47377575771	2.6087043292420398	2.83113760802442	3.29863972359003	2.54477954071261
ALOX5AP	4.39199668408595	1.82947390739164	4.60701115740603	3.56041448900536	2.4673425904848103	2.7384188694942897	3.99305677952236	3.44557413694611	3.43765909307231	3.1072412864231604
ALPI	0.221796184216948	0.978779446164458	1.0785086865085	2.4635512187785	0.48669097181593396	3.94094562336675	2.60375224407969	2.8941511640666002	4.16569941486953	3.7905472700037404
ALPK1	0.791661268684494	0.708219846028979	0.98601943985438	1.4924585426138202	1.30382961871738	1.42080332676943	1.73293153407049	1.3655841088616498	1.3935778614771297	1.62279535387722
ALPK2	0.512666223195721	0.0111246847965721	0.17685115664841297	0.258639741628081	0.0426347172929877	0.14253908164760298	0.0484938339293744	0.200785055618629	0.429367847069432	0.107806871609475
ALPK3	0.434921654980261	4.02929055824021	1.44633474961904	0.45922701748242206	1.4546887878723898	0.410229039959218	0.958302321541216	1.1356392532841002	0.500116627933732	0.22550207070660602
ALPL	2.08038803348781	1.26790986292295	1.48817838148201	1.13765151704774	1.20047360689272	1.07350484184574	1.40569968751005	1.28695054158143	1.73167281403253	1.33599180162235
ALS2	1.05542521994406	0.9471173697740201	1.07508688966351	1.7740775975198102	1.34894606054073	1.3447172492793997	1.2713351719183899	1.41215093303531	1.36625924211759	0.999270494992777
ALS2CL	2.02897610446231	3.64040038543365	2.37732608098001	1.62295376020892	2.17592950220025	3.39352204127675	0.86725698700682	1.54611593639108	2.05966622419872	1.1328285224559098
ALYREF	6.342400019362769	6.44278909089196	5.64966329108268	5.999767063170871	5.717676434404349	5.014080832385661	5.65879864372208	4.87148797545624	5.37353856364649	5.60886496064114
AMACR	2.38712342173339	1.5737383114391699	1.70563006694352	1.25726626297788	2.6986711568626296	2.9494060373448505	1.9118537399949398	2.20914528797369	2.4996562595853797	2.762876760352
AMBP	2.2545274958782797	0.32236782392834196	0.321186064146589	0.43488840732341605	1.5377051313287402	0.29806380625058504	0.241548756835226	0.142084791457331	0.383639989310856	0.0596029595834776
AMBRA1	2.3992696912264	3.5394790230766	2.63897560167414	2.2973584879099502	2.83626970650071	2.76242734174133	2.3091915821879803	2.8778113243852097	2.76558337977525	3.39886830481615
AMD1	4.00942090522197	2.39665516403412	3.67518930987688	3.34185964195826	3.83937746557392	3.59720965280171	4.63229157297456	3.8895161077415197	3.63776243442436	4.30184640787115
AMDHD2	2.27709731324321	3.4527279057947498	3.22709272599374	2.28879333396687	2.01923335670958	1.8632153255899502	1.3412165253139199	1.76681880115524	1.84434014505481	1.8569633925519198
AMER1	1.16565054487832	2.31290572666409	1.07390282712578	1.00028855996923	0.8917624714321659	1.06307106889362	0.996928463418788	1.14085165579997	0.9914707253840009	1.19202406833031
AMFR	4.5148985068943706	5.97143491627784	5.193703519795299	4.130373035457819	4.21875920440582	4.150053756676529	4.1743819647197595	4.420618107788241	4.37720904484383	4.27024001277305
AMH	2.3576753243625	3.7214648876107	0.51222318973253	1.3742289101818201	1.6885239076136203	0.15732626746244197	0.0937005941814413	0.0949731872486969	0.086813816173412	0.0816592816762605
AMICA1	0.9463995087943199	0.5450698074606121	1.63643615302062	1.8395512435717198	0.233502636126846	1.8008983254568702	2.0392885139892	1.71171719060712	1.77487786885927	1.7029632359845501
AMIGO1	1.05059693038986	1.3162421521073502	1.23398343589901	1.39155856462995	1.45487573436705	1.1267992544657301	1.93187757960582	2.2564130755502205	0.9175995326813771	1.5169322510596799
AMIGO2	4.02308371849335	1.318908390687	3.2400083067911	2.3102500554764904	2.58621196912387	1.87343139265381	3.97273961524629	3.0680960902412497	1.82787766638294	1.34150860967185
AMMECR1	1.8711415164828202	1.8159258260373703	1.6242527037241798	2.39584208921997	1.8636930409064099	1.73680416717451	1.77745367196384	1.40781862615008	1.7422020763696497	2.11963896069193
AMMECR1L	2.9460914801536804	3.8060850310538297	2.8408483180238098	2.86761315006312	3.0026472974041702	3.0949276277378797	2.60252531249899	2.74923307452214	2.78875691793013	2.67748531264819
AMN	4.66689267088367	4.70825730633078	4.777541716583849	2.80041764155375	1.1357827752648602	4.904839907845701	2.9743718112866198	3.3450615858772497	4.26660774369658	5.19429679606179
AMN1	1.04811466688529	0.4495255022390421	0.687615767268613	1.5730473163999599	0.647651404188831	0.68980541900639	1.2982246190753601	1.15973599167072	0.669098304041448	0.7254358785121899
AMOT	3.03787329100694	3.29298018011729	2.39372335161562	2.16220709409248	2.1635268618146	1.92493300252915	2.20055596350836	2.21152808771743	1.8943688747584702	2.38189663634134
AMOTL1	1.14517206698304	0.39267149379897104	2.28557121682885	0.9274771977848101	1.24370018420497	1.86198865910901	3.68784855014975	4.07054592091879	1.6899658265900201	1.30648967337897
AMOTL2	1.9988732516513898	3.38778868049658	3.1633773002087997	2.44102087137274	4.2496405581547405	2.38101841128783	2.5734893731367205	2.92512332564283	2.08670560141684	1.67531856434145
AMPD2	3.05452347838905	4.173495318155241	2.87827678270137	3.17449048716711	2.93229111131222	2.61588513841119	1.8076371245165	2.26081150936457	2.53245473274148	2.06660484585172
AMPD3	1.66151578104828	1.7503178269708701	1.7076834897960502	1.49812712031879	2.2429933056492	1.63805532953359	1.14061736162523	1.45219401697582	2.00522503552531	1.12338913867325
AMPH	0.148805281118448	0.0368989741597857	0.522514095239727	0.20692228634901502	0.159768251128664	0.41814560955969393	0.668691141624975	1.1164613727936101	0.38912651743902105	0.297623043045945
AMT	2.42573316509931	3.2208233454176898	2.60117550922413	1.32415813587725	1.7873438796917098	3.1678292095717	2.73675622146934	2.47559920035002	3.01038212989691	2.43236797602684
AMY2B	0.0977021320419307	0.45452455835773103	0.42799376349690704	0.9378344847826241	0.180683909673649	0.664926531266423	0.136608583720465	0.32088139475516303	0.44230296746482395	0.264369895656276
AMZ2	3.1950946816409904	3.01843849177218	3.09053671442467	3.86657262598628	3.84017088133528	2.88186948092834	3.81160525004726	3.58031277512038	3.2268764654585897	2.9901937219490202
AMZ2P1	1.1237272880972	0.813040222688675	1.15783989647757	1.99021521536309	1.5845625486233703	1.15030493146405	2.00301132133003	1.69817881785433	1.25268311122626	0.64985017883591
ANAPC1	1.1890318044495	0.9495295930451909	0.8947139784099829	1.45401957209252	1.8735934174926	1.21088371713335	1.06253796415349	1.33285888953647	1.5341765853198301	1.4478141143595902
ANAPC10	1.6900414735159999	0.46931941758174106	1.3788825200043502	2.33692247133111	2.20075349427397	1.39615805851082	2.06028978227615	1.81282592054521	1.4401124054495	1.14746577744666
ANAPC11	5.820808454714349	7.813414830124401	5.29583505536488	4.67418349084071	4.061902909367509	3.68526836215312	4.59574368510814	4.0080803530292	3.58638609302525	3.7982582634767903
ANAPC13	4.3812544234163795	3.52631654919154	4.34149170726045	4.126034997611701	4.91465339753172	3.59491690524917	4.38547995499828	4.25800656037213	3.72251878176026	3.93251378899742
ANAPC15	2.91146107291547	3.0952529813618797	2.62030802108367	1.46284813613363	2.51996420041378	2.8323018241624	3.3228411887998996	3.08713652481796	2.58876620132867	2.8154194318805295
ANAPC16	4.45277978175109	3.84346082497348	4.1783836414232	4.4842803320062306	4.88521089937003	4.51673526597926	5.35486803402901	5.04184568376132	4.51947596421393	4.34989657602734
ANAPC2	3.2448495227138	4.853207886238	3.2340585504489203	2.94590676081435	2.64189616976019	3.26349402033966	2.3407739659400297	2.6494382019422598	3.04182613868375	2.80771789077919
ANAPC4	1.9485837053133703	0.915704907021537	1.6215236097024301	1.6921940587276298	2.19876473131974	2.02039670896362	1.94210637787647	2.0175651130264	1.9288320056220503	1.8545034815739299
ANAPC5	4.03311395329578	4.20740260498115	3.73770302819084	4.14301345555054	2.86955021393908	3.3661440595999403	3.52193654320274	3.13941146323979	3.2487950859143	3.2285534314663704
ANAPC7	3.69836407110075	3.9615236834252405	2.9862099931690897	2.84000102531748	2.55272371338448	2.51677222862751	2.7261698529179	2.76437964084554	2.59693070485088	2.5061806692616604
ANG	4.68451074545371	3.2518156450272797	3.7785716659904702	4.37352068267013	3.10363551736719	4.420366921375599	5.1403137254752895	4.35228357990372	4.58927670574882	3.7475448357497103
ANGEL1	2.25639511987829	3.31579967673773	2.6146059619529503	2.60870069178478	2.3975286630746497	2.2632531131012996	2.1395932169539	2.5106144844191496	2.30724390596477	2.0107660782379497
ANGEL2	1.53548368979184	1.5925925491109698	1.66598660649766	2.0031240068694802	2.3704493843296097	1.71176422275887	1.97579180367612	2.18438968941971	1.93414206284033	1.88846845212044
ANGPT1	0.28795451789914095	0.0147007238001978	0.673555299233124	0.547211578371856	0.326509174761857	0.603808214336365	1.6681069123462098	1.6682084327599698	0.7001309848054761	0.6091530662847779
ANGPT2	1.64042972881174	0.549271101923105	1.02353944599121	1.133370318911	0.6513171252536379	0.43170000567787997	0.47301751261328007	0.9252451207970759	0.527163296400024	0.459268353333467
ANGPTL2	3.8005490272941103	2.40565685514137	4.78822864883736	3.6957040240263503	3.09917015228136	2.86814605132654	3.94416574847817	4.88611053180309	2.73832141776283	2.6223921825960295
ANGPTL4	3.99813948903457	0.9569692385144081	2.03912072512065	2.51219962531413	0.8339595398696229	1.7443269018436598	2.83086105200887	3.67827324786163	0.8863378572536121	1.3418679441366799
ANK1	0.0684703191836203	0.0573622516627788	0.119557801065014	0.0617680370174664	0.0422046499335308	0.104227559161947	0.26554501245002105	0.168497180348844	0.20683254555662195	0.0972777111163661
ANK2	0.106823264055203	0.116604082083301	1.03253573757421	0.252061451337425	0.193996321385227	0.9261265688817559	1.93926559760272	2.6827059105731	1.14783194534795	0.795951341245133
ANK3	0.55710305816136	0.600154315791718	0.627379234259052	0.47992872520567104	0.6945945030765229	1.9909239072928797	1.1070875007751202	1.9410099458744898	1.61285862560507	1.78980779097051
ANKAR	0.24161131194914498	0.3832633839333329	0.339324429167492	0.427147551392875	0.626351923938713	0.5260818563340169	0.375381517264472	0.46372017672453203	0.438600351473683	0.219660639174607
ANKDD1A	0.44821765102939504	0.47605761423806	0.7056447361478941	0.6675584241270122	0.348264958652974	0.6430392075169089	1.05120402116199	1.1057755807846699	0.642358876735498	0.521439958438836
ANKDD1B	0.6156762772113431	0.7746011164398628	0.8685124234710481	0.40889778959698103	0.20776835834920498	1.6225539809621499	0.6744941418971689	1.10887810503778	1.17827430377698	0.977490181732794
ANKEF1	2.0667027313590403	1.86749441391857	1.23222568434205	2.10482878873786	1.6223320508123702	1.52703564416734	1.23907005683752	1.322799094591	1.5328381864680902	1.77732890432419
ANKFY1	1.91668910611051	2.50171110376429	1.9325986530019599	2.03585655568113	2.29820216272594	2.8343854087383504	2.49531691606083	2.8331486614018897	2.7493869666233395	3.1303845898725897
ANKH	3.3104949951950298	4.4154191521126505	3.87211238547343	3.1389316271697796	4.86423450548169	3.59471108961906	2.13182212981532	3.16062676203463	3.4218502915681	3.3206314127640293
ANKHD1	0.27778135123103703	0.328775592874722	0.323811006672709	0.44912093055807895	0.5620427923629411	0.659856128207816	0.3894394771369761	0.37221579675402594	0.6816740692145461	0.609984582448286
ANKHD1-EIF4EBP3	0.147401271347436	0.157588704323626	0.30414676517694605	0.21329293706300895	0.219066072738828	0.474019551198652	0.207465063758795	0.300918721954231	0.370090791124345	0.424552116467873
ANKIB1	2.73998876598763	2.09296382691311	2.47415358231981	2.9328211343385	2.7309204627380494	2.7506660410245	2.8996633206462596	2.96610074415762	2.9905938106636696	2.79939918296493
ANKLE1	0.166785803851474	0.5762032812181751	0.0505364003979798	0.145205181140417	0.519307385411956	0.244800798870258	0.10626114350498199	0.14862262335351	0.579688048439015	0.124927605749445
ANKLE2	2.47106342976906	2.6422045424687	2.30216362282255	2.7547817070105802	1.55577588534711	2.08045354508173	1.74969918831602	1.7543095852023198	2.01554208814384	2.14620852292158
ANKMY1	1.06348185940404	2.6448016169932402	1.2182418034084999	0.8599429785955791	0.8520879099391949	1.05505644607698	0.627163462389542	0.7831502681324559	0.9883098282732959	0.711557853062423
ANKMY2	2.8089425460801603	1.9881301459252803	2.88846501556631	4.10719799599193	2.48511505354021	3.6076183860305697	3.5555130445123897	3.68285439928283	3.3553119610871804	3.64905771308838
ANKRA2	2.52867556214856	2.39385275804431	2.69752023327611	2.63599519812348	3.30853233114052	2.84748534291278	3.12010622801919	2.74560333799746	2.88680875240129	2.33772935737344
ANKRD10	4.32599622425764	5.29945996323853	4.28100052761904	4.35611496491175	5.79877254246857	4.1222419921488	3.9597911026330297	3.92130368237724	3.8020870084124	3.4844661679113003
ANKRD10-IT1	1.90062022128503	1.0669911656989002	1.04284586929166	2.18362742671886	4.410884311546651	2.6786395589814402	2.12033707430918	1.91553362539285	2.57627053667781	1.8301385485598
ANKRD11	2.0272105124970503	3.3955261849702203	2.49998194284864	1.9871036085556697	2.50834365840831	3.03811069601275	1.91729480465934	2.3070763625147097	2.81819124871943	2.52968007964708
ANKRD12	0.67785731909584	0.266145064620366	0.811165680702595	1.4027456878800402	2.7115344632032903	2.3429096686705098	1.7230947055546497	2.00826377251521	2.31695580813512	2.0939052565626697
ANKRD13A	1.88356146859999	2.05262673141663	2.4895991739441805	2.50953376317029	1.9820431619216103	3.6428392729972296	3.19937043210942	3.26131060127258	3.80000694097201	4.11886856284349
ANKRD13B	2.5530025018261604	4.24499647951891	2.569078654852	2.0906908982988996	1.7546416024804399	0.885281391369359	0.7329122549288721	1.08209784820022	0.8784658302175219	0.634884529009083
ANKRD13C	1.7323278682954197	1.37226655384303	1.73376276223169	2.13236817385696	1.91776734229105	2.7238812421757697	2.67620003743286	2.8369144974600298	2.72534286582528	2.8880463051227006
ANKRD13D	2.86161682112763	3.13071062698528	2.45634017531032	2.46611137800782	2.25651231974913	2.0885010636327697	1.8695979971688899	1.5320871901284399	1.8393059974323	1.51746079393595
ANKRD16	2.47170599910902	3.24005740577067	2.3318685802235	1.82073220197345	1.89715437015185	1.6201580954812602	1.24494952556257	1.1580066366264399	1.32276099614448	1.03937315731066
ANKRD17	2.1327598393884997	2.93908422714118	2.49899197307638	3.0501582993788303	3.36649439925016	3.5365260113853196	2.57070221548344	3.02920084445523	3.68757555518308	3.28950995791738
ANKRD18A	0.23144470682341	0.467636068517589	0.13711205932727802	0.6638431851116271	0.589466497781156	0.37884786414442206	0.13574567588515102	0.0890439128875002	0.253653275781331	0.16933288551201198
ANKRD18EP	0.7638155116391919	0.873507720256525	0.6600128157564621	1.1967701252951	1.6151594416022	0.990504453173472	1.01265130795995	1.14004499954568	1.30936336422788	1.16536500332661
ANKRD19P	0.30739850471353497	0.168464240804936	0.42802878566631103	0.415126735947256	0.253345815882173	0.203784134149999	0.024079139089473	0.131685859462174	0.149117859013793	0.178176730969374
ANKRD20A5P	0.300588026241505	0.0585583973533935	0.32040067726354404	0.42557027442431	0.00513665216656018	0.259812008060583	0.22510803230734303	0.19723718272675897	0.423758730033565	0.11833936940675
ANKRD22	3.4521081355211	3.6870010424835895	4.2525511351652	4.37097696061846	4.40498673132942	3.34204085503537	5.75655411909577	3.37653540497115	3.0932510376801097	4.732417672062049
ANKRD23	0.303095637692306	0.456773765455464	0.22016271834128398	0.0773653884476658	0.156446949281562	0.246366928430852	0.124828093464416	0.152114981830259	0.15956067615185598	0.0663431520622942
ANKRD24	0.629921311368349	1.7369881520963002	0.46381289435491896	0.330707810561338	0.177169524561664	0.5142877608054051	0.187231353416065	0.4119751541246521	0.28116791777638106	0.30534047118721397
ANKRD26	0.42384913717376294	0.243505690538315	0.395182185965731	0.526278790939004	0.909694628934129	0.9367863031275929	0.623190170759322	0.810403991064003	0.9234271819272131	0.703781997436039
ANKRD27	2.96019885467663	4.25584895751176	2.8291614717499702	3.66928873735133	3.4168014399751403	2.96558154783203	2.8638662916734505	3.0313628823342	2.8782709470358103	2.88759709482768
ANKRD28	1.61132907995724	1.9121828805521297	1.70315894997101	1.95350295671651	2.08413145290626	2.31425753047923	1.9138841735082501	2.28594486091046	2.3971726898130097	2.6716065824416297
ANKRD29	0.439236145945505	0.847680501453738	0.543884857731649	0.709882880222978	0.316035603981412	0.44691057096136705	0.9173269049852208	1.1235895479808897	0.722127442755273	0.143253593000164
ANKRD32	0.41005153091102703	0.22987129053994	0.674624528255122	0.868515181655498	0.8250769793237829	0.955565594842199	0.894872619549274	0.897168119504468	0.9730912820569331	1.00679507362685
ANKRD33B	0.0507008869837651	0.0528493936582157	0.27789675626748805	0.202456196717998	0.206902938752632	0.690386491930266	0.290516258338839	0.7639736490919309	1.1071670162093998	0.45373989622259403
ANKRD34A	0.19250491261637803	0.0283629431968685	0.489234074863824	0.269698205034904	0.17404045441452998	0.31404691768922305	0.41924430984098604	0.497453068585612	0.34792391465173	0.24055317457227302
ANKRD35	0.76751395420586	0.0910213452930329	0.94157104941938	0.338086700646635	0.23122269730953798	0.6679110684827789	1.48507731423347	1.6342403778902501	0.631033053017088	0.546728788729062
ANKRD36	0.0258693307155944	0.105001229203517	0.0799979104161806	0.46371287304128006	0.14444661197701	0.345751297719847	0.154249211786945	0.182324270512742	0.256967159269547	0.125982441039509
ANKRD36B	0.07269438250879401	0.17553392379246802	0.14598115098818398	0.392379251560665	0.23322441101932398	0.17895639607117	0.174012678501508	0.08732120776442401	0.347680994348934	0.12720694399732302
ANKRD36BP2	0.204503521611667	0.0765139726225044	0.269842645047002	0.32084330464307204	0.0168164834802422	0.8956268524794351	0.39456288264420203	0.510610244214692	0.9892211833100459	0.45907932833726006
ANKRD36C	0.17968628628148897	0.0601482268795522	0.11648577951983999	0.4978601863018379	0.127468107222168	0.24034062815343696	0.12770942080755301	0.11933057224392402	0.17759366036213	0.0912098936444509
ANKRD37	3.43735768159338	1.2719069675686898	1.3663097624074798	2.30244836996929	1.2781572057030701	1.55950291419454	1.5938689078642498	0.977366775243943	1.05157003638422	1.03049303748588
ANKRD39	1.6997901203763996	2.5682386882423	1.57595402525628	1.94098333846553	1.53952925226722	1.31842967113458	1.68261902959058	1.4905080429486	1.33999902140381	0.995168437796634
ANKRD40	2.67268381986641	2.3869726831126004	3.0120550553121697	3.2724173861981405	3.3110987162515597	3.08586786559155	3.9037511507507205	3.87354117193815	3.0292563023161203	3.20197215698811
ANKRD42	1.13548536080327	0.9432566390399351	0.937031667600721	1.01442528905397	1.23719296632352	1.22417044823555	0.857113855352259	1.1299877933919098	1.17361505999008	1.17088005745764
ANKRD44	0.601651958763856	0.530415119880774	0.773135007982309	0.785825613346529	0.42862823011360496	0.799935020973011	1.19430751826169	1.43737446342511	1.54962441339571	1.11873678128166
ANKRD46	1.99135741974657	1.18868631748661	1.88322089852479	2.09951201636309	2.9401126312558903	1.66250330101127	2.37061851092058	2.36959195478599	1.7427849059305	1.4335121707016298
ANKRD49	2.47638551910063	1.8597579797185502	2.11897287813624	2.11009507027463	2.7047218205796404	2.03265151129133	2.71289585035434	2.3430782697637	2.2866788215422003	1.88191732991497
ANKRD50	1.08006823372694	1.1932939562819298	1.4848580166225502	1.2136919505424901	1.5935268414454198	1.6464041774643001	1.42415885712046	2.05198119427109	1.6907459810336398	1.31497160700073
ANKRD52	2.61068458337059	4.156688450330621	2.65402899882888	2.85613368079747	3.09800095099052	3.5218094293432904	2.3919216371861003	2.8301110544302404	3.42423142978711	3.40391657937653
ANKRD54	2.6515633081197403	3.77683590156109	3.0994839292437	2.15892701401193	2.0063214726165604	2.4946314270112997	2.9824420881056	2.4480424841996897	2.42893659012375	2.53636932431002
ANKRD6	0.22409977466992198	0.0618800901305952	0.660373122027342	0.22108818988944	0.46268534925930394	0.371798277663216	0.862998673942903	0.812814377628538	0.447432254108257	0.24301219210721203
ANKRD61	0.0970631903792536	1.3607037341988601	0.3447400115441451	0.679239239223063	0.378558975076226	0.26693958869942697	0.235804560514749	0.0786332493261814	0.61026579046799	0.349302744293134
ANKRD65	2.27440613358975	0.6597737011705179	1.33563355865329	0.6258728517391701	0.337874820466241	1.07257749183817	1.8807114677805001	2.7266645183566403	1.05987089951886	0.7516763542087959
ANKRD9	2.6098709811855896	3.40079057721102	2.92288863791406	2.43291406654607	1.92273347247096	4.20359587694225	1.90813162153178	2.8542610576607994	3.7840907966367596	4.01161939853888
ANKS1A	2.7536463174368704	3.6331846077053602	3.09653042402791	2.10475288081001	3.39610785122841	3.54343330946945	3.0275260540596904	4.11719460452129	3.3763618647239704	3.53887955297724
ANKS3	1.6887086038019499	2.60737695164084	1.9930874729013202	1.8133044094917101	1.09980212769547	1.40781972459802	1.07689562708989	1.0304068013818801	1.11092803979703	0.8447783607386221
ANKS4B	3.9572671069562	4.05461804940078	3.9515653054699302	3.25405047061549	3.48711755630229	4.25039547161905	3.30007945404863	3.5557452977159603	4.227563563326649	4.84190469685754
ANKS6	2.18500224698273	3.22755083999923	2.51382412888208	3.19705126611511	2.25328766427502	2.26858286295429	1.53533940676801	1.6189232034218999	1.82285443990618	1.3764508820911598
ANKZF1	3.1731708895381803	3.2793839288464	2.86385778320664	2.78427090817853	2.9097685303168195	2.66707097854938	1.9323493927718898	2.02386274345433	2.55030707359108	2.0694068404264097
ANLN	2.4157983246232098	1.40678347865966	2.12130597707071	3.3316403305263704	2.45230459162	1.6808973875920799	1.42828256072887	1.55788527977108	1.87794897254504	2.69614547279351
ANO1	1.88846406150748	3.48504450718643	2.6611138780823302	2.9751643335428604	2.20121064314897	1.87845446533046	1.9372156349524299	2.39580406206485	1.68489275692285	1.35930233013482
ANO10	3.10898976915311	3.67251354530483	2.99330557628133	2.52082813346855	2.9658012120621904	4.08294896207643	3.53383646432434	4.09213471589088	3.78534089285068	4.3680185347761
ANO2	0.11624931387470099	0.0976482536043749	0.21751614877040804	0.117143211702541	0.0596424604857913	0.153578520188081	0.22710685095985503	0.225098955230307	0.149284886544743	0.181660558827203
ANO6	2.43806023354131	3.09643914991901	3.0994172746464197	3.91055199688192	4.1438550757788395	2.45021470475726	3.32386102160196	3.8610819482310803	2.6162668913659997	1.92859723009574
ANO7	1.03177082623049	1.1407668679993601	1.53926804001818	0.40977282326791203	0.32383869784948	2.86776990492999	0.8970223494540691	1.21211889685291	2.73158599265232	1.5863590888557402
ANO7P1	1.12889307689878	1.84986477211292	1.4581772487226998	1.0114955928165998	0.8599338505006379	1.33298678373397	1.6974117935639799	1.1851135134691102	0.90830392260162	1.40265406230481
ANO8	1.60316277629352	3.82742648464977	1.64986265189486	1.53482839843158	1.5460839340572399	1.8834911767415101	0.80909239256485	1.02817642888205	1.31872861320474	0.7839674167951651
ANO9	4.22400859279945	7.1882775714344005	4.683355474609719	3.83028067924771	3.2247789031759	4.39544556139997	1.9622494349279698	2.7660790597670095	3.36767471322796	3.55571306696982
ANP32A	3.67204748533461	3.16729347907529	3.2867184046707303	3.77150656476537	4.52088111593709	4.03021986627808	3.8243384948722703	4.13941594349209	4.314690480939141	4.26782410414273
ANP32B	6.76820831477779	6.47764098164618	6.24857254627254	6.788076812713901	6.7595031360249695	6.40254655221921	6.35816046929429	6.50077680260741	6.8741263119611595	6.52896886643425
ANP32E	2.9758738735701002	1.34429287774429	2.48541974825291	3.67437307265805	3.43752628930072	3.3531942456287402	3.6669373126858997	3.96079093947087	4.02922596293154	3.83564530761311
ANPEP	3.63483626815031	1.4691156455922199	3.6166849389170297	2.8003815020488703	0.947958256669124	6.940370300863051	3.38605539525904	8.03638857850135	6.284898636024059	9.509107158114789
ANTXR1	3.9791590946203397	1.50000848310609	4.53496362366191	3.56460273352961	3.68126774633888	2.72140609141011	3.67310205702472	4.02069566045125	2.83209248666666	2.1982287374963
ANTXR2	2.75988854884323	1.63315139982364	3.37956299232968	2.92477876863168	3.54798564486884	3.8418798203599303	4.139644335111431	4.75650619795989	3.54356465159844	3.83601825943894
ANXA1	4.535502935482651	1.52241601646497	4.94410106082315	4.69734638673381	3.1995009623852497	3.1413601184627797	5.303645811739679	5.1050051243162	3.31959283954811	3.66862078973351
ANXA11	5.388117976611871	5.83675569857817	5.62890575556759	5.03886936280799	5.813625948996299	5.738233035377379	5.4131699781883	5.64502471521449	5.40170901433392	6.0024588231008105
ANXA13	3.26247209336302	2.5204918504147202	1.76375820551522	2.5558930504222204	2.62126972530385	3.1903087375350805	2.03847250872466	3.09875191561675	3.5291500705901098	1.8687081465738702
ANXA2	6.9862583506842	6.120553585834039	7.2939206049492	7.1575403759377005	7.25456882071853	6.20091068269568	6.65933024420559	6.411135528239349	5.923810070022791	6.7555931889359995
ANXA2P1	0.812098184288528	0.7736096513939991	0.5439983211156489	0.707151409732192	0.8916649442143799	0.325286757909656	0.146819417040325	0.20424226214223898	0.176265442778341	0.504213652066868
ANXA2P2	3.5189434026531603	3.85355979484131	3.83850529843803	3.58097948855834	3.76842271789114	2.3830534810868196	3.3353134059199303	3.0258976368956803	2.48065592366671	3.1351774124815694
ANXA2R	0.450630040755734	0.544932399468906	0.713612639544232	1.08716101471468	0.260130194120763	0.5143119354396359	0.998417410058451	0.708839827122142	1.0596024621309499	0.5548751082611469
ANXA3	4.46076684865343	2.70688231914569	4.687604589870491	4.5204033411022	5.622493027427731	2.50788687909423	3.9119775914525596	3.32033491229455	2.79960601749358	2.33741910247491
ANXA4	5.19669979982336	5.393374352118401	4.56358817391038	4.51483761449493	5.21952597091919	4.40008476869777	5.251426913093519	4.680551223224629	4.35384630421823	5.592266639226461
ANXA5	6.1369378104312	4.56476583734234	6.437788766818219	6.23505200615908	6.4599030513357105	5.01335014473185	6.40680966547091	6.4915335484779	5.3378944929375995	5.44872620871675
ANXA6	4.30824817001198	3.1356503536972795	6.252808731047981	3.76596926611133	5.441334121766441	4.15814936216164	5.2012321663206205	6.088176405799249	4.421288636929661	4.3457318298428
ANXA7	5.87323990188878	5.559002679668359	5.55451732619574	5.17831274553837	5.54273967186697	5.48643112995442	6.45142359914759	5.86360104437118	5.6434151375883	5.83099205962636
ANXA9	2.73403021583656	3.36112562734821	2.5945822933536697	2.7333724063856804	4.54077272367392	2.63503712070241	1.61559306405682	1.685847753809	2.22637601607958	1.91448066978534
AOAH	3.5808812139697497	2.82237611877293	3.2544001687771296	3.0882172571535498	3.8924354088072097	2.6276380831769104	2.68397759434407	2.6336143233199	2.55155978011417	3.09971272278
AOC1	7.15333553366352	7.2094597509675005	5.56930463670987	4.41639364245815	4.98474693766884	7.78455704298915	6.692759045046	6.85846425647983	7.66385219002568	7.99117133205354
AOC2	0.33730409101446995	0.185714889110679	0.19365773219579502	0.8734707385778799	0.07967352384521001	0.100463144274263	0.177180402174004	0.16253896232604	0.125098480915708	0.0684647205646407
AOC3	3.0879158215442097	1.33163735529221	4.59317211768197	2.06874913052171	2.8342388193029304	4.083546726107009	5.05668438391032	6.6526648834507505	3.46775790599869	3.2196592672074402
AOX1	0.39495449351093703	0.109478205730914	1.81830892229646	0.48327313529865	0.31148206682937396	1.00563121514746	1.83633779331065	2.29005311054042	0.968359101809929	1.2074435882265402
AP000254.8	0.8806069934793911	0.642996258999558	1.4825040459741798	1.76481336763995	1.95043744523996	1.3538087412589	0.856594052758197	1.5672799445871801	1.3895339189230298	1.5172567009280402
