NAME	DESCRIPTION	Caco2-Ctrl-1_S13	Caco2-Ctrl-2_S1	Caco2-Ctrl-3_S9	Caco2-Oxy-1_S12	Caco2-Oxy-2_S6	Caco2-Oxy-3_S4
AMOTL2	na	22.10543764239185	23.115918026230705	22.567555882532695	44.85979277097267	47.24713849726366	49.43117712495172
AMPD2	na	2.765785673094608	3.1488562337989814	2.6904279233014394	3.3877628046078136	3.490151669619685	3.669261920627334
AMPD3	na	1.3034374538452473	1.2197620490039065	1.1626894751447487	1.190635697784507	0.9325205223216739	1.0774692190847062
AMY2B	na	0.15865572241895087	0.12797926148774552	0.09413855679980565	0.1606156471081044	0.13561985380976593	0.11273910854937363
AMZ2	na	10.889870940445066	12.034244523653781	11.73492012467271	9.5638333116283	8.225199593145433	7.132596917618173
AMZ2P1	na	2.8033331133818895	2.591444985919563	2.5590168496171053	2.061768413195236	2.029192366670516	1.9336452001727005
ANAPC1	na	3.8585130688982217	4.005652306228801	3.726665013741729	2.6576544930025836	2.722213382328821	2.9240033413501734
ANAPC10	na	0.9330251125770219	1.1508915339792418	0.9512761536538665	0.8129938779150621	0.9779469787155946	0.7937299456234546
ANAPC11	na	5.651746664679173	6.308754697498036	6.37422056497128	6.672668772172508	6.544419160023221	7.130363673422931
ANAPC13	na	19.04405367910372	17.939564474756416	19.161849363327114	13.827606907200858	12.742486782014952	14.200778690837843
ANAPC15	na	2.6383406543525343	2.612759309710056	3.1309249708768423	1.4374812574513753	1.7204719545771967	1.4890810611268512
ANAPC16	na	28.406670494861704	25.845553079444944	27.137820763990238	37.93534314732532	33.72238549177037	33.05653933112014
ANAPC2	na	6.870073291499369	7.452539297440133	6.537689924287211	4.629279600993593	5.704509918168084	6.227973369598778
ANAPC4	na	2.2202909304730625	2.0285730280666785	2.2396007352413507	1.2754912758770938	1.4433745176917996	1.6340626636080464
ANAPC5	na	12.423933080386892	12.55719455248603	12.108891512507999	11.270432319158854	11.270597290553688	11.051184671302456
ANAPC7	na	6.3587874912610864	5.823311972852649	5.9616824750469135	4.583003150316772	3.8885590734641298	4.286590813009204
ANG	na	14.128902295724588	16.042059790937827	15.780518690625836	31.551708369409205	24.405682506587734	26.03471225371995
ANGEL1	na	6.274862999733395	6.538210394989944	6.214335006401853	3.319094655136027	3.709271774442417	3.872104593990623
ANGEL2	na	3.3297861611490243	3.7435039645627857	3.3732017923407174	2.2746859012438008	2.8585720096723524	2.5007682128066295
ANGPTL3	na	3.6666556431503237	3.168963280449489	3.7027283129860598	0.47589115494385736	1.0104858833767323	1.1273743635850177
ANGPTL4	na	0.4081682885431557	0.35968266728603604	0.31341863510548484	0.7021878142459468	0.4587673956717806	0.7677533292212335
ANK2	na	1.7844845195875951	1.4078656225647315	1.636681954911741	1.0495447061274108	1.2432996875625313	1.1982803637706296
ANK3	na	3.333530172066716	3.432010471557433	3.318034931218846	3.2877800777738466	3.5890165598390738	3.2212019509912837
ANKAR	na	0.9597913472347512	0.8562728953746181	0.906290426277585	0.44113049355967204	0.5189344364306208	0.69668481159794
ANKDD1A	na	0.6493835775404342	0.5170208142910893	0.5464431796246045	0.22577566739823518	0.4155805959621022	0.46144522568929625
ANKEF1	na	1.1238915645517165	1.4234659473769478	1.369771339317721	1.013633699772118	0.8451389751313807	0.6595257059391808
ANKFY1	na	2.9369673850470166	2.854856681605494	2.890374680818485	2.9934556795794895	2.9871842081157123	3.0478396599661908
ANKH	na	2.396639970539055	2.6215305622747103	2.427482260476327	2.6063194047567633	2.8056125924232305	2.5999996228517492
ANKHD1	na	0.5662528845913284	0.40628830042578756	0.5578648844919645	0.7451022051838068	0.48887131990658683	0.5947028515033226
ANKHD1-EIF4EBP3	na	0.1879035599431409	0.22856089225534104	0.1858213251613554	0.22897428725411362	0.16272070098198155	0.11126859843786008
ANKIB1	na	11.379844184234088	11.102544245983754	10.698608098454612	10.593180496699643	10.692024276971303	10.096093087381659
ANKLE1	na	2.7139797241857546	2.4942970062564753	3.4577917504282576	2.0227040837547925	1.4232674767287206	1.9719077756219185
ANKLE2	na	4.24047465991035	4.15315566129081	4.301182087918908	7.150936199801965	6.321380475041544	6.331989997839074
ANKMY1	na	0.9630528147386419	0.9128815090685698	0.8725037371804709	0.7920738409098664	0.8070816331270629	0.9443336961609952
ANKMY2	na	23.553029091610128	22.217535181123285	21.593565556153987	20.374065728419563	20.83547062825471	17.57583325868315
ANKRA2	na	7.212022004029478	8.040330747169506	7.368432722991605	5.808250122118622	5.686366165288268	6.57024093827865
ANKRD1	na	11.440492580595762	9.965476162843943	11.474067768262948	21.11005510089984	16.850102704516093	15.078328817112325
ANKRD10	na	15.810068816583392	15.682568124916454	14.589112008854926	20.75747508088984	22.85383618789535	22.74964892726736
ANKRD10-IT1	na	9.582200759162916	7.361389974214699	7.757111218860736	6.350073454791483	7.9182648851639374	9.14906050655306
ANKRD11	na	11.74369584220607	11.099145616333002	10.84855100464987	18.621665329282582	18.50013623355211	18.3737351684284
ANKRD12	na	4.191930822898747	4.126126563403204	5.763366434653254	5.228239514670684	4.884083131045865	7.217015020493504
ANKRD13A	na	10.866194437854757	9.885062189706424	10.457948334642252	13.868760499186527	13.70019389706195	12.667929932150347
ANKRD13B	na	0.8692230212252494	1.065249384770893	0.8186579161682639	0.7914991414083934	0.4856320268115304	0.7353105370414634
ANKRD13C	na	3.6515702322391537	3.74281688872193	3.364030062277914	5.393692813271848	5.015474475091019	5.075730154645557
ANKRD13D	na	5.629689552506999	6.068852318142815	5.471523116251536	3.4159094091541924	3.642447504595368	5.137907820057215
ANKRD16	na	3.2042622997656753	3.312010081118017	3.3415957419334807	1.46355322143457	1.894368464325809	2.2999146572531526
ANKRD17	na	15.796198900788074	14.671429943626691	15.208299614516893	19.572163219603976	19.57773890250265	19.76551469418729
ANKRD18EP	na	2.3255028821040646	2.029364593160201	2.1970265264803213	1.1428303690034247	1.8618389647973888	1.7113042799257556
ANKRD20A5P	na	2.2442131383719945	2.14061807609293	2.036574596567705	0.9545952177775356	0.9103470344553526	1.2172541015236633
ANKRD24	na	0.47815870137520244	0.47447908681821627	0.29947802080374375	0.34362677801614927	0.41407581150645023	0.2359545882161811
ANKRD26	na	4.512400705415806	4.2599363881440215	4.893095993854992	3.358557928488123	3.2736195717437724	3.695676994016071
ANKRD27	na	10.046669971217751	10.49548855458436	10.619656772366367	13.557633141369715	12.197261370666205	12.624711813583975
ANKRD28	na	5.4386382457115054	5.319862409902941	5.215768612765542	6.016807524703933	6.047066224455364	5.873104167234979
ANKRD29	na	1.092736652357511	1.152505687603329	1.098943320846728	0.6041587893636247	0.7450271428935671	0.7677134480031547
ANKRD33B	na	1.3076585366798863	1.0636836820069027	1.053258880295735	1.6772284551244843	1.9696029165075029	1.835992809930294
ANKRD36	na	1.4060919640330356	1.4503946347883465	1.4998764884523457	0.9892556455812385	1.128056035622258	1.2972790509114525
ANKRD36B	na	1.140922331732737	1.3147461254363284	1.301860746173643	1.2142481246482246	0.9090725799783008	1.1225458513203597
ANKRD36C	na	1.1920940218226197	1.2059931172190876	1.0774450979396026	0.8731516665275014	0.9060955984272847	1.0506538056367019
ANKRD37	na	0.3692601028176903	0.3343357785128316	0.34430143004264413	4.687605325563828	4.376600444027001	3.5922768215152345
ANKRD39	na	1.0308100601817913	1.3053382819627304	1.1560523426021923	1.1085265777772726	1.139162975588071	1.1805585568149648
ANKRD40	na	23.83868404314876	22.693718087579164	23.66210136386845	27.866188623800255	23.639473362752693	23.206619726667473
ANKRD40CL	na	11.58315413433278	12.3009976649798	11.3007824819975	10.16420510745824	8.141000371273737	6.916696659650734
ANKRD42	na	2.2005814261597556	2.059108782871896	2.298062870348319	1.0495252729933102	1.1065118074979625	1.219694038793913
ANKRD46	na	4.073947737452793	3.3650723769286355	4.604345928096028	3.663724782200193	3.768402013687539	3.2528380600882345
ANKRD49	na	16.21008931557735	15.85079973619527	17.34625369316077	16.37871856586156	18.03556879289754	17.444537171362256
ANKRD50	na	2.7557622572702156	2.5373770271192497	2.685147717785399	1.4739166200805736	2.0445450556381415	1.5598534621311195
ANKRD52	na	8.711727570063253	8.811313340767184	8.577848041239434	10.261932891401907	9.486545454373198	10.509093757145287
ANKRD54	na	2.4230035646768378	2.7765585959849792	2.746875167581671	2.7863887836634555	2.5456062810429336	2.69325769248451
ANKRD6	na	1.5662381913314962	1.6900056944990394	1.4784783463853528	1.2812819642312596	1.2600750194184336	1.264718854293997
ANKRD61	na	1.3780804831037274	1.3955469725096155	0.7929072989316568	1.1273570508192128	1.3858722136883732	1.5331686885947544
ANKRD9	na	3.4625819019766357	3.192095386697133	3.4339951036980834	6.10191648643726	5.695818038769921	5.907092126765743
ANKS1A	na	7.132618362986406	7.236206819492196	7.095070596424803	9.777088484356424	8.93805394303063	10.29408024480461
ANKS3	na	2.2053831015441534	2.341204174771813	1.8015197982518596	1.98795546038746	2.187470899010273	2.236190534822891
ANKS4B	na	16.399127803052874	19.00847918716569	17.4381256555047	21.971716471891387	23.721721102032145	21.196243313105217
ANKS6	na	6.4909633046032145	6.877167815602638	6.620623842444936	5.709778718451516	5.718449025620528	5.296966614473962
ANKZF1	na	12.541169436611401	12.12924267078121	11.173530973795849	22.463500531709734	21.552160876334575	21.26428058594607
ANLN	na	11.484575031567307	11.293111182720521	12.100091627946904	17.677639695811514	18.11648662221425	18.08430143353502
ANO1	na	1.3225183709500823	0.8984829190283012	1.3469037009391225	0.7771136842724209	0.6252966037301226	0.9117150479873464
ANO10	na	5.18348058345512	5.636319797202967	5.80432335117302	5.210835559177572	4.715255289428405	5.060247423753939
ANO6	na	46.02422177372331	43.76441500040045	45.25730837520462	47.15121809846754	49.53553159535696	46.49095245962207
ANO7	na	0.9182363605298693	0.7815755939709745	0.9163161149264845	1.0915518345651454	0.7450385897548495	1.0256932829660252
ANO8	na	2.315240292156544	2.3669734275754895	2.3107188082702157	1.3355220473823999	1.5880409850176966	2.0248439451988562
ANO9	na	19.31032997876281	20.365792398530278	17.59855482521974	14.171939434264512	15.549088265579357	17.971348605032258
ANP32A	na	14.604059456861355	16.08471606489484	15.806992999968095	14.53106053728032	13.007253988114131	12.500755647668113
ANP32B	na	103.65920947275052	107.00152470914249	109.1350504005012	149.98541073067838	123.93111179362623	112.49091671775822
ANP32E	na	5.093528642744429	4.387913644598524	6.024940752513228	9.62314949423104	7.211043833347398	6.578968080034947
ANPEP	na	4.043064702034553	4.546435548978405	3.609307098003054	2.789127303126881	3.7465466306889557	3.211465621716772
