,TCGA-3L-AA1B-01A,TCGA-4N-A93T-01A,TCGA-4T-AA8H-01A,TCGA-5M-AAT4-01A,TCGA-5M-AAT6-01A,TCGA-5M-AATE-01A,TCGA-A6-2671-01A,TCGA-A6-2675-01A,TCGA-A6-2676-01A,TCGA-A6-2678-01A,TCGA-A6-2679-01A,TCGA-A6-2680-01A,TCGA-A6-2681-01A,TCGA-A6-2682-01A,TCGA-A6-2683-01A,TCGA-A6-2685-01A,TCGA-A6-2686-01A,TCGA-A6-3807-01A,TCGA-A6-3808-01A,TCGA-A6-4105-01A,TCGA-A6-4107-01A,TCGA-A6-5657-01A,TCGA-A6-5660-01A,TCGA-A6-5662-01A,TCGA-A6-5664-01A,TCGA-A6-5666-01A,TCGA-A6-5667-01A,TCGA-A6-6137-01A,TCGA-A6-6138-01A,TCGA-A6-6140-01A,TCGA-A6-6141-01A,TCGA-A6-6142-01A,TCGA-A6-6648-01A,TCGA-A6-6649-01A,TCGA-A6-6651-01A,TCGA-A6-6652-01A,TCGA-A6-6653-01A,TCGA-A6-6654-01A,TCGA-A6-6782-01A,TCGA-A6-A565-01A,TCGA-A6-A566-01A,TCGA-A6-A567-01A,TCGA-A6-A56B-01A,TCGA-A6-A5ZU-01A,TCGA-AA-3488-01A,TCGA-AA-3489-01A,TCGA-AA-3492-01A,TCGA-AA-3494-01A,TCGA-AA-3495-01A,TCGA-AA-3496-01A,TCGA-AA-3502-01A,TCGA-AA-3506-01A,TCGA-AA-3509-01A,TCGA-AA-3510-01A,TCGA-AA-3511-01A,TCGA-AA-3514-01A,TCGA-AA-3516-01A,TCGA-AA-3517-01A,TCGA-AA-3518-01A,TCGA-AA-3519-01A,TCGA-AA-3520-01A,TCGA-AA-3521-01A,TCGA-AA-3522-01A,TCGA-AA-3524-01A,TCGA-AA-3525-01A,TCGA-AA-3526-01A,TCGA-AA-3527-01A,TCGA-AA-3529-01A,TCGA-AA-3530-01A,TCGA-AA-3531-01A,TCGA-AA-3532-01A,TCGA-AA-3534-01A,TCGA-AA-3538-01A,TCGA-AA-3542-01A,TCGA-AA-3543-01A,TCGA-AA-3544-01A,TCGA-AA-3548-01A,TCGA-AA-3549-01A,TCGA-AA-3552-01A,TCGA-AA-3553-01A,TCGA-AA-3554-01A,TCGA-AA-3555-01A,TCGA-AA-3556-01A,TCGA-AA-3560-01A,TCGA-AA-3561-01A,TCGA-AA-3562-01A,TCGA-AA-3655-01A,TCGA-AA-3660-01A,TCGA-AA-3662-01A,TCGA-AA-3663-01A,TCGA-AA-3664-01A,TCGA-AA-3666-01A,TCGA-AA-3667-01A,TCGA-AA-3672-01A,TCGA-AA-3673-01A,TCGA-AA-3675-01A,TCGA-AA-3678-01A,TCGA-AA-3679-01A,TCGA-AA-3680-01A,TCGA-AA-3681-01A,TCGA-AA-3684-01A,TCGA-AA-3685-01A,TCGA-AA-3688-01A,TCGA-AA-3692-01A,TCGA-AA-3693-01A,TCGA-AA-3696-01A,TCGA-AA-3697-01A,TCGA-AA-3710-01A,TCGA-AA-3712-01A,TCGA-AA-3713-01A,TCGA-AA-3715-01A,TCGA-AA-3811-01A,TCGA-AA-3812-01A,TCGA-AA-3814-01A,TCGA-AA-3815-01A,TCGA-AA-3818-01A,TCGA-AA-3819-01A,TCGA-AA-3821-01A,TCGA-AA-3831-01A,TCGA-AA-3833-01A,TCGA-AA-3837-01A,TCGA-AA-3842-01A,TCGA-AA-3844-01A,TCGA-AA-3845-01A,TCGA-AA-3846-01A,TCGA-AA-3848-01A,TCGA-AA-3850-01A,TCGA-AA-3851-01A,TCGA-AA-3852-01A,TCGA-AA-3854-01A,TCGA-AA-3855-01A,TCGA-AA-3856-01A,TCGA-AA-3858-01A,TCGA-AA-3860-01A,TCGA-AA-3861-01A,TCGA-AA-3862-01A,TCGA-AA-3864-01A,TCGA-AA-3866-01A,TCGA-AA-3867-01A,TCGA-AA-3869-01A,TCGA-AA-3870-01A,TCGA-AA-3872-01A,TCGA-AA-3875-01A,TCGA-AA-3877-01A,TCGA-AA-3930-01A,TCGA-AA-3939-01A,TCGA-AA-3941-01A,TCGA-AA-3947-01A,TCGA-AA-3949-01A,TCGA-AA-3950-01A,TCGA-AA-3952-01A,TCGA-AA-3955-01A,TCGA-AA-3956-01A,TCGA-AA-3966-01A,TCGA-AA-3968-01A,TCGA-AA-3970-01A,TCGA-AA-3971-01A,TCGA-AA-3972-01A,TCGA-AA-3973-01A,TCGA-AA-3975-01A,TCGA-AA-3976-01A,TCGA-AA-3977-01A,TCGA-AA-3979-01A,TCGA-AA-3980-01A,TCGA-AA-3982-01A,TCGA-AA-3984-01A,TCGA-AA-3986-01A,TCGA-AA-3989-01A,TCGA-AA-3994-01A,TCGA-AA-A00D-01A,TCGA-AA-A00J-01A,TCGA-AA-A00L-01A,TCGA-AA-A00O-01A,TCGA-AA-A00Q-01A,TCGA-AA-A00U-01A,TCGA-AA-A00W-01A,TCGA-AA-A010-01A,TCGA-AA-A01D-01A,TCGA-AA-A01F-01A,TCGA-AA-A01G-01A,TCGA-AA-A01P-01A,TCGA-AA-A01R-01A,TCGA-AA-A01S-01A,TCGA-AA-A01T-01A,TCGA-AA-A01V-01A,TCGA-AA-A01X-01A,TCGA-AA-A01Z-01A,TCGA-AA-A022-01A,TCGA-AA-A024-01A,TCGA-AA-A029-01A,TCGA-AA-A02E-01A,TCGA-AA-A02F-01A,TCGA-AA-A02H-01A,TCGA-AA-A02J-01A,TCGA-AA-A02K-01A,TCGA-AA-A02O-01A,TCGA-AA-A02R-01A,TCGA-AA-A02Y-01A,TCGA-AA-A03F-01A,TCGA-AA-A03J-01A,TCGA-AD-5900-01A,TCGA-AD-6548-01A,TCGA-AD-6888-01A,TCGA-AD-6889-01A,TCGA-AD-6890-01A,TCGA-AD-6895-01A,TCGA-AD-6899-01A,TCGA-AD-6901-01A,TCGA-AD-6963-01A,TCGA-AD-6964-01A,TCGA-AD-6965-01A,TCGA-AD-A5EJ-01A,TCGA-AD-A5EK-01A,TCGA-AM-5820-01A,TCGA-AM-5821-01A,TCGA-AU-3779-01A,TCGA-AU-6004-01A,TCGA-AY-4070-01A,TCGA-AY-4071-01A,TCGA-AY-5543-01A,TCGA-AY-6196-01A,TCGA-AY-6197-01A,TCGA-AY-6386-01A,TCGA-AY-A54L-01A,TCGA-AY-A69D-01A,TCGA-AY-A71X-01A,TCGA-AY-A8YK-01A,TCGA-AZ-4308-01A,TCGA-AZ-4313-01A,TCGA-AZ-4315-01A,TCGA-AZ-4323-01A,TCGA-AZ-4614-01A,TCGA-AZ-4615-01A,TCGA-AZ-4616-01A,TCGA-AZ-4682-01B,TCGA-AZ-4684-01A,TCGA-AZ-5403-01A,TCGA-AZ-5407-01A,TCGA-AZ-6598-01A,TCGA-AZ-6599-01A,TCGA-AZ-6600-01A,TCGA-AZ-6601-01A,TCGA-AZ-6603-01A,TCGA-AZ-6605-01A,TCGA-AZ-6606-01A,TCGA-AZ-6607-01A,TCGA-AZ-6608-01A,TCGA-CA-5254-01A,TCGA-CA-5255-01A,TCGA-CA-5256-01A,TCGA-CA-5796-01A,TCGA-CA-5797-01A,TCGA-CA-6715-01A,TCGA-CA-6716-01A,TCGA-CA-6717-01A,TCGA-CA-6718-01A,TCGA-CA-6719-01A,TCGA-CK-4947-01B,TCGA-CK-4948-01B,TCGA-CK-4950-01A,TCGA-CK-4951-01A,TCGA-CK-4952-01A,TCGA-CK-5912-01A,TCGA-CK-5913-01A,TCGA-CK-5914-01A,TCGA-CK-5915-01A,TCGA-CK-5916-01A,TCGA-CK-6746-01A,TCGA-CK-6747-01A,TCGA-CK-6748-01A,TCGA-CK-6751-01A,TCGA-CM-4743-01A,TCGA-CM-4744-01A,TCGA-CM-4746-01A,TCGA-CM-4747-01A,TCGA-CM-4748-01A,TCGA-CM-4750-01A,TCGA-CM-4751-01A,TCGA-CM-4752-01A,TCGA-CM-5341-01A,TCGA-CM-5344-01A,TCGA-CM-5348-01A,TCGA-CM-5349-01A,TCGA-CM-5860-01A,TCGA-CM-5861-01A,TCGA-CM-5862-01A,TCGA-CM-5863-01A,TCGA-CM-5864-01A,TCGA-CM-5868-01A,TCGA-CM-6161-01A,TCGA-CM-6162-01A,TCGA-CM-6163-01A,TCGA-CM-6164-01A,TCGA-CM-6165-01A,TCGA-CM-6166-01A,TCGA-CM-6167-01A,TCGA-CM-6168-01A,TCGA-CM-6169-01A,TCGA-CM-6170-01A,TCGA-CM-6171-01A,TCGA-CM-6172-01A,TCGA-CM-6674-01A,TCGA-CM-6675-01A,TCGA-CM-6676-01A,TCGA-CM-6677-01A,TCGA-CM-6678-01A,TCGA-CM-6679-01A,TCGA-CM-6680-01A,TCGA-D5-5537-01A,TCGA-D5-5538-01A,TCGA-D5-5539-01A,TCGA-D5-5540-01A,TCGA-D5-5541-01A,TCGA-D5-6529-01A,TCGA-D5-6530-01A,TCGA-D5-6531-01A,TCGA-D5-6532-01A,TCGA-D5-6533-01A,TCGA-D5-6534-01A,TCGA-D5-6535-01A,TCGA-D5-6536-01A,TCGA-D5-6537-01A,TCGA-D5-6538-01A,TCGA-D5-6539-01A,TCGA-D5-6540-01A,TCGA-D5-6541-01A,TCGA-D5-6898-01A,TCGA-D5-6920-01A,TCGA-D5-6922-01A,TCGA-D5-6923-01A,TCGA-D5-6924-01A,TCGA-D5-6926-01A,TCGA-D5-6927-01A,TCGA-D5-6928-01A,TCGA-D5-6929-01A,TCGA-D5-6930-01A,TCGA-D5-6931-01A,TCGA-D5-6932-01A,TCGA-D5-7000-01A,TCGA-DM-A0X9-01A,TCGA-DM-A0XD-01A,TCGA-DM-A0XF-01A,TCGA-DM-A1D0-01A,TCGA-DM-A1D4-01A,TCGA-DM-A1D6-01A,TCGA-DM-A1D7-01A,TCGA-DM-A1D8-01A,TCGA-DM-A1D9-01A,TCGA-DM-A1DA-01A,TCGA-DM-A1DB-01A,TCGA-DM-A1HA-01A,TCGA-DM-A1HB-01A,TCGA-DM-A280-01A,TCGA-DM-A282-01A,TCGA-DM-A285-01A,TCGA-DM-A288-01A,TCGA-DM-A28A-01A,TCGA-DM-A28C-01A,TCGA-DM-A28E-01A,TCGA-DM-A28F-01A,TCGA-DM-A28G-01A,TCGA-DM-A28H-01A,TCGA-DM-A28K-01A,TCGA-DM-A28M-01A,TCGA-F4-6459-01A,TCGA-F4-6460-01A,TCGA-F4-6461-01A,TCGA-F4-6463-01A,TCGA-F4-6569-01A,TCGA-F4-6570-01A,TCGA-F4-6703-01A,TCGA-F4-6704-01A,TCGA-F4-6805-01A,TCGA-F4-6806-01A,TCGA-F4-6807-01A,TCGA-F4-6808-01A,TCGA-F4-6809-01A,TCGA-F4-6854-01A,TCGA-F4-6855-01A,TCGA-F4-6856-01A,TCGA-G4-6293-01A,TCGA-G4-6294-01A,TCGA-G4-6295-01A,TCGA-G4-6297-01A,TCGA-G4-6298-01A,TCGA-G4-6299-01A,TCGA-G4-6302-01A,TCGA-G4-6303-01A,TCGA-G4-6304-01A,TCGA-G4-6306-01A,TCGA-G4-6307-01A,TCGA-G4-6309-01A,TCGA-G4-6310-01A,TCGA-G4-6311-01A,TCGA-G4-6314-01A,TCGA-G4-6315-01A,TCGA-G4-6317-01A,TCGA-G4-6320-01A,TCGA-G4-6321-01A,TCGA-G4-6322-01A,TCGA-G4-6323-01A,TCGA-G4-6586-01A,TCGA-G4-6588-01A,TCGA-G4-6625-01A,TCGA-G4-6626-01A,TCGA-G4-6627-01A,TCGA-G4-6628-01A,TCGA-NH-A50T-01A,TCGA-NH-A50U-01A,TCGA-NH-A50V-01A,TCGA-NH-A5IV-01A,TCGA-NH-A6GA-01A,TCGA-NH-A6GB-01A,TCGA-NH-A6GC-01A,TCGA-NH-A8F7-01A,TCGA-NH-A8F8-01A,TCGA-QG-A5YV-01A,TCGA-QG-A5YW-01A,TCGA-QG-A5YX-01A,TCGA-QG-A5Z1-01A,TCGA-QG-A5Z2-01A,TCGA-QL-A97D-01A,TCGA-RU-A8FL-01A,TCGA-SS-A7HO-01A,TCGA-T9-A92H-01A,TCGA-WS-AB45-01A
hsa-miR-21-5p,18.499139357669,17.2999401259269,17.9170251307577,17.2055728527897,17.8399417538792,17.3422198385142,17.849977054857,18.4158182486876,17.8705761909464,17.5240441364073,17.9900117145834,17.611579114804,18.1597806633176,18.6941512360543,17.8133220055101,18.0694717032489,18.2119745932594,17.5397775986512,17.3226108660119,18.0129918179065,18.0576576901149,18.0008726921958,17.7903749114714,18.3545903400177,15.2592854223468,18.1912659699974,17.9747502226774,17.2705098767415,17.8508371539069,17.1378405375074,16.9177971112799,17.7658902154485,17.2173240610363,17.1549912156523,17.4662099771624,17.056337151144,17.3706640258266,17.8832859430644,17.3687520131998,17.6919405992722,18.4892970669529,18.4597678758805,17.4365246560329,18.4176898017904,17.1826276245945,18.2006236473977,17.9895291728227,18.1750158549889,18.1136900502675,17.7532382645853,17.7313606543308,17.9999728192493,17.3988379544873,17.6493965050526,17.4660299615529,17.0550114003235,17.3529533407775,16.3702745937716,17.1893737798716,17.3193821070912,17.1221128189221,17.7473664463877,17.7003390718342,17.6679149607619,17.3880631904659,17.6926935428429,17.7977242611892,17.2310257480036,17.4009850846746,17.4007881184578,17.685601675479,16.9150656119168,17.3989590291654,16.2157789492801,17.4944107618859,17.3861541316743,16.9884444164266,16.9026693818667,16.4466566169823,17.9522890479178,16.995313698593,16.9359468665482,17.9694629327587,16.9124722454739,16.2136972586956,16.8903414990916,18.3249225124231,18.0128598237686,17.9223562606139,17.6259368220231,16.6154399299176,16.8085815041922,16.9068353077455,16.516208595606,16.2351788817079,16.5420156773766,16.7553180047795,16.1161245584063,16.4281269586785,16.8445913581651,17.0567874108117,16.7854392665328,15.9572215963415,16.6712430462259,15.8383564822679,16.2597280999439,18.1972615310989,17.6983952356842,17.8248079912271,17.6822513440131,17.1508052239561,17.032893000599,17.4350886823517,17.7784214020138,17.3923370203648,17.0586074374135,16.8885975080907,16.9128450695122,16.5886325637433,17.326633686287,17.5877651113518,16.8369828508782,16.9995143957476,16.9739520250367,18.2053726083565,16.6276114347693,17.7668059861021,17.4155396768608,17.2198190592017,18.5612719645724,17.3363312279331,17.1491257175946,16.5048501060563,16.9614664079479,16.8727581988938,16.9284608217975,17.2401828470775,17.7247806391685,17.7898925868298,17.1863179654095,17.8037333764678,17.7290139959914,17.2363680189846,16.9810824531903,17.0043228375058,16.8313117722162,17.1151602569036,17.774856450242,17.9309040440071,17.0733082541317,17.8022937652349,16.6786918511769,17.1407555704613,18.6032971212796,16.9553430352349,17.5484653746276,17.4495799968399,18.1862490026859,17.2344795726411,17.5866613916177,16.7477377653863,16.8483095678588,16.8361671782872,17.2985331196517,17.2328010047217,17.6016395173486,17.5807167046723,17.5512382760974,19.4515652379523,17.9255248838571,17.4834261394133,17.3483863778323,16.849541227588,17.747829833525,16.7232932469045,17.5075808148763,16.1533879165349,16.9488429722494,17.4885259562343,17.8596852611013,18.214597892042,17.9317686436259,16.7117893625222,17.0582498882696,17.3748620815478,16.8260521442553,16.335276086962,18.1271063561363,17.4465397372363,17.6134515759122,16.8892709760472,17.6803631396658,17.2863275700422,16.653585346465,16.6103166332147,18.2718826645147,18.6896410904286,17.484082327587,17.3030935628483,17.3739377734548,17.9691260175667,17.7094202375361,17.2064335330326,18.1278859797293,18.1459121309069,18.3693546280719,18.0678506978049,18.4819234649833,18.0522028759357,18.5506950251266,17.9089383086958,18.0805135073752,17.8559317463509,17.8740227557969,18.2748482385263,18.098246134913,18.3360618330414,16.7674320843707,17.7062240974044,17.8477450672009,17.9627122299195,18.1507362718827,17.6171875708321,16.9739187177676,17.689125386697,17.3394965117237,17.6515679027046,18.3481587685168,17.6417257370078,17.5973002947444,16.5850182709619,18.0837286803347,17.8555967342087,18.1292140541819,17.5802207170307,17.841287927677,18.6303023187254,18.1512319512325,17.4876092183571,16.9507929299558,17.6089950931524,17.8847572601522,17.2472127277376,17.5060373459425,17.423861395582,18.7427693829747,16.830063131382,17.861032319891,15.3847667262353,17.6397928634305,18.2043687668679,17.7054838572738,17.6999185043405,17.3060339506324,18.0536945522598,17.6637273991958,17.8567811541443,17.8602031337158,18.2854966077864,17.4487821264678,17.8384027724842,16.9030175140371,17.2221538941205,18.3912965752875,17.8712542202345,16.7295481901749,18.0653224498926,16.9552038503552,17.7514207959406,17.6290898285616,17.4861161465909,18.1576863794208,17.9519710942307,17.994951941204,18.4376577749245,18.1046722247613,18.0729508356912,17.6141013414607,17.7671192826553,18.3544438216831,18.4336951447362,18.2964221057928,17.8492171059275,18.2162297370305,17.9882160021547,17.4207900266195,17.571947704207,17.7102195721791,18.4101665249497,17.2963723755247,17.8827037859352,17.8397655298375,18.1935816598366,17.7183836974811,17.4876284041037,17.8279761351487,18.3315477923785,17.9267064888531,18.2844267529441,17.4332667391059,17.7586981021109,17.6520900718968,18.249366891558,17.439208583397,17.9568773727787,17.4090933918636,17.6770123699072,17.4331362742437,17.6932804722793,18.284168740674,18.192849971178,17.5443200073899,18.5301115559312,17.7773843120027,17.8471940094368,17.4502874360962,17.6205152212422,18.1095222721532,17.8222759113353,17.9966768000123,17.7109672404602,18.5141235392865,17.2044651336657,17.3266853555618,18.1987025901804,18.490369703712,18.42264598242,17.8868962489296,18.2980373431902,18.2788765979276,18.2056493330353,18.4493708100946,18.5958425374184,18.3167825314624,18.4252172129007,18.5725012240935,18.3625291718597,17.8516922760477,18.2439874864151,16.9106221705934,17.7015091559236,17.213103253576,17.02063816431,17.2126205694501,17.7425331662656,17.3730635313629,17.0666018725606,17.0475017153435,16.6074349625199,16.2189493858503,17.8506892952138,17.2582307824944,17.8653205373304,17.0978759081867,17.9394129236901,17.7570723514255,18.0776601258764,17.5200603007545,17.152698142138,17.2380894424195,17.1494553379852,16.6525460144815,17.5225018822014,17.5347260240769,17.6897371637456,16.793280606876,17.1926743047523,17.3243126225713,18.5307655748621,17.7845605377221,18.0728522442202,17.5933319629213,17.8231354742903,17.2554856539953,17.5608859562292,17.3173343500944,17.1590018861645,17.8892940022072,18.4932790452695,17.7268231355333,17.9270980389253,17.3899741270341,16.9011524007199,18.1385714810929,17.5380774817172,17.899208049799,18.0997692226914,17.3109776428715,17.3059534811077,16.9698411883092,17.5708853205797,16.8926146236325,16.6682144071034,17.8579321147714,17.6408272887893,17.3071409698679,18.1340669393575,17.5325302697242,17.1860605689795,17.6277506477967,17.7532918959937,17.3173492269487,17.1602470219918,16.9787679548271,17.3125448682982,18.0708326271228,17.6535903388179,17.2940858875271,18.0304343204669,18.0527741224729,16.9188516655907,17.9735766987109,18.2405616492642,17.0797928099768,18.2611780805945,18.6470080522093,17.4585562460692,17.7967275380698,18.024818008188,18.1857400843695,17.6124378456313,17.349228020155,17.9690025990467,16.1512945611877,17.2930104972425,17.7408480057504
hsa-miR-143-3p,17.3647866479222,15.2870146669481,15.1080197755881,16.2534368901727,14.6484184309542,15.5640120890427,17.2680836288914,18.1368867964062,14.9180388994461,15.8287811042638,15.6843912972032,16.2326881902249,17.9998973279414,16.7250083549125,15.6895522661152,18.4242411639747,16.5817641522842,16.3362300869292,19.7567146958453,16.5990456405806,15.9348427060041,19.3320043337213,16.77612740457,18.3552663509215,17.1667475890558,16.5197185643893,19.3051874136427,16.4382685872073,17.9058737053461,16.0246492762511,16.8405575203336,18.009865046149,16.6441421896065,18.5329225348435,20.346557885099,17.7054621481061,16.0364538108362,19.9840306796032,17.6702086061489,15.7090574766911,16.1107921379159,16.9833149210777,15.8724950264169,14.9582104404528,15.846265771039,18.2488511043844,15.8521386261952,15.6101244415164,15.6324880098869,17.2081811835935,14.4085957233207,16.6725866490138,15.9703517374261,15.6932931519692,17.5622575490532,16.9325845309772,13.9131604130575,15.8141427746656,13.2513284292056,15.6861847968744,14.9444221892266,16.0457068961521,15.7761025132869,15.4848375394805,13.9886713656039,15.8536015983861,17.6265739405658,16.2341667966395,16.3833008917453,15.3225804007505,15.4573062053006,15.0109535425546,15.4966018928827,15.0803566215286,13.3976226657792,15.8343091370871,15.6724564096572,15.639368664128,15.6347368520683,15.0261907020912,16.2363992607827,14.4557583665942,15.8693828560977,15.8353428213614,14.6339736105067,16.2034448362263,16.1500352407396,17.5447372282667,16.4851674732614,16.6093788623276,14.9519306623891,16.4691639579938,16.1832023702509,17.3354626789057,16.4720115144634,16.416740784682,14.9803270929031,16.6709276260126,15.8111445964412,15.7820310682075,17.3805377516938,17.4007169229772,16.4232967428985,16.4472721148703,16.3431897661554,15.3710703590263,17.1640122984694,16.2343292746869,17.5041716314751,17.1287462567311,16.4051649416789,15.6528877794569,18.2700625914529,17.4696129922557,17.2173560444802,17.9018482000032,16.3767760832273,15.5637283692837,17.0009812343817,18.4613027328076,16.8792791867639,18.1163122045022,17.3626640632376,17.1450261415064,17.0786359926181,16.2418629467617,16.9897091525072,15.6346877732409,16.9624076238534,15.8387960593268,16.2296357416296,16.3106032255316,17.4665729886423,16.8847213637436,16.7424541335604,16.052542735115,15.1410379802922,18.4915191730816,16.8314604638331,15.3244227311819,18.892033528163,19.6970502748204,16.0661532279447,18.0936210005075,15.7531380681652,16.3964885545783,16.7283558562998,16.5360021753457,17.5259714244145,16.09246839502,16.7709638727806,17.3382284965853,17.7528216812507,16.8234567574807,15.8978789702789,16.5867536104457,16.8092396426872,15.3211017183636,17.1545670011778,15.3688401429072,17.3917674497161,17.2569902150852,15.0342163520672,15.9932699087645,15.7284040281291,16.7360603496271,15.8875106026246,16.1169262819174,16.7042960585786,14.9234438779021,14.7442361199122,16.2770135081183,16.5694018391721,14.9043736956993,16.6086428672736,15.3042339605462,14.7881122806139,15.2151553576571,15.7273438996448,15.7110762227606,17.6994588471113,15.2564871425423,15.2506147267279,15.310172684519,14.2895186807881,15.9031137392345,14.6981592339045,15.6608327947029,14.8561146136694,15.8106740981379,16.1069018632596,16.0185544863984,15.9151902968316,14.9844840171727,14.8754199936014,14.4122840686297,17.7614358565081,14.5819935729918,15.1967551164502,15.8261931847871,19.0569734624841,18.4832030386028,15.9913861499775,15.9625139753726,16.4911209250705,18.3257829689321,17.657884621625,17.3659481855961,16.4745640935871,16.1854346738324,16.4967500938262,15.0502662890471,14.9818043652249,19.0771808724449,17.0852684310505,16.4901703070528,18.2104893128983,14.8603463135119,15.5254783087245,16.5172081162124,17.1347361091688,16.8314339412814,17.1710790370586,14.6008943516594,15.3554358397865,14.6289883248695,15.6046522726948,17.2354172631693,16.3973723407953,15.7593781911976,18.3146456417097,15.5550739479097,16.2637509776566,19.0561150210534,16.0767768823416,16.2519392772097,18.7063637708315,17.1005202680796,15.6224356101057,16.9877592776109,17.9421251342688,17.9585396707616,18.3702932651321,18.2729114449522,17.1024769977895,18.8608915431983,16.2965815580961,16.4352036579283,17.3174357467281,15.3719061685421,16.525330957667,18.1697901959386,16.5233155430152,17.8093809117143,20.2862036788585,19.2608022375237,19.5384571070874,17.9293498563298,17.9978557319849,17.2893129366471,16.0037593798598,16.2775872160336,16.9361085386903,17.106051014464,16.7940255599374,15.7693273888551,18.3461331908694,16.8474617040179,17.3426891935306,18.3193312456243,17.557020441694,16.5200483196144,16.4782809594342,15.6532889517572,16.9968692495849,17.3513868439789,16.1017587596084,18.4137761555047,16.6238120151128,15.9594090403993,18.3048378133725,18.6589986293646,19.140765550187,18.0419833666162,17.95899426613,17.9795623278755,18.0576673152132,16.8843723562805,17.747004316911,17.2769066675398,17.9602180723516,17.6995933557263,18.444245345025,18.0957829385962,18.2293165589677,20.4020220905099,19.2446862065989,17.5921667171264,17.2222327381134,15.7400798953173,17.6138042653677,19.5826197218055,17.3613421765244,18.0521024732615,18.5670690600524,17.9890407828498,18.6242140522406,18.3338908965135,15.991289255965,17.7222461256675,17.7124534335579,16.3045417552052,16.9050177319725,17.1776478189518,15.8396289633314,17.5776686613595,17.0475397269068,17.9550646704081,16.9389051640629,16.1032146484384,16.9797697514771,16.6338397950757,17.2342515579503,17.3134583882524,16.5071443642783,18.1688925772545,18.2719956002453,16.8147437685572,18.8730990493026,17.077303467017,17.1145357381401,17.6137680318851,17.6283372333765,16.9714070409245,16.8307695262089,18.7492573985644,17.247860019113,17.929148163214,17.5488265739169,16.4466269481237,16.9716245500839,16.8612157225188,15.6776011732029,16.4174671503663,17.0368743515525,17.0293644546776,16.6573784436496,16.4742576811027,15.2694827642541,14.6109636982749,16.8730618029106,17.0756924311034,17.6342752629625,17.2983684927154,18.4974941402227,17.850562255961,17.6481314264379,17.2665618378984,17.4141115209491,17.3221363375988,17.2277804101306,17.555282887752,16.9615283129477,17.3173773047483,19.1272598467165,18.722917321245,17.0926668982211,17.8742456379059,18.0809109076005,17.4586141006412,18.8622604639954,19.4685522223479,19.4795160836685,17.3884293279639,19.0052200858657,17.0882573142571,18.7984797160447,17.5153897267021,16.1710473931868,17.0965680223613,17.1612226971515,17.2173847355807,15.7824112918059,17.8902501877751,17.9164875817077,16.7284141150049,21.1327011470262,18.5523341521542,15.4022645557807,16.2668883487728,16.7713895246059,16.9984231890116,19.986004941762,17.5547017447099,19.4695619712516,17.6213637124897,17.1783805288347,17.1217771597708,17.7554995471212,16.9402215532258,17.0183222418727,16.6287486867107,17.0329921712233,17.3285555894965,16.4893093421539,20.2855693241293,18.3450266335215,14.6934404735269,15.8601460554318,15.8628152578186,13.6955980139485,17.2251434423884,15.5683443486895,14.2150214496216,16.3203694385883,18.0126520730815,14.8655093144748,15.4782628782822,14.7447170281065,17.5020202892782,14.2758807727355,15.3969866218747,15.5346616585756,14.4681895593694,14.871057086473,16.304461581983
