	UBE2T	BIRC5	NUF2	CDC6	CCNB1	TYMS	MYBL2	CEP55	MELK	NDC80	RRM2	UBE2C	CENPF	PTTG1	EXO1	ORC6	ANLN	CCNE1	CDC20	MKI67	KIF2C	ACTR3B	MYC	EGFR	KRT5	PHGDH	CDH3	MIA	KRT17	FOXC1	SFRP1	KRT14	ESR1	SLC39A6	BAG1	MAPT	PGR	CXXC5	MLPH	BCL2	MDM2	NAT1	FOXA1	BLVRA	MMP11	GPR160	FGFR4	GRB7	TMEM45B	ERBB2	Subtype
TCGA-A7-A0DB-01A	3.1063589155979705	1.92211979567249	1.48459414152728	1.29318453115553	3.8393788117784	1.74681233722177	1.81879751305933	2.0840370228588	2.3191947917756	1.4049249391837	3.0958903986748902	2.95965156908144	3.52321106579008	2.25013195762121	1.75440771833733	0.5379923270836561	2.70611243747868	1.0341298965587802	2.3219474931092403	2.47281106103289	1.7431737546427102	1.24614774151204	3.2008017348765896	1.84860108712907	3.1543773299449103	2.13338584024396	1.56426792200788	0.520187459829924	4.54647003699032	0.5699816240857071	3.20979799953898	3.20632584817654	6.6235285303369205	8.26532981159011	2.66401314933962	2.68595394964025	5.08355099432708	4.189214340483811	4.96096969223341	3.5666014671306003	3.45261698667957	6.14174144457007	5.307293364198888	3.87200236485052	4.0329168683813	4.36472292037964	0.34174943971352195	1.22708565369975	2.12397899231617	4.47498347657217	Luminal A
TCGA-A7-A0DC-01A	2.18901159960291	1.20833803958142	0.879011588224194	1.71103471184926	3.60162798151483	1.6833719880518898	2.10262371496774	1.34359210480364	1.3379651777886898	1.05233040368233	1.28148660943363	1.5204028189655605	2.25029307518971	1.20479627994329	0.999064761049218	1.14787470049712	1.5878866408282095	0.7823943172681279	1.42860483454938	1.40300126747122	1.55607321832571	0.805957818965206	5.461185092807879	0.428135577060475	1.4239696925148202	0.6709016511131	1.3168475399398	0.126409248576301	2.16825942909679	0.42048136241935	1.02252141950124	1.43370508840785	7.7436060313495005	10.020116004238199	2.35703131333076	3.23689927902048	0.519029258842601	4.09433956732109	5.30335047614987	5.2269166743268	5.11406083918409	2.770530469795009	5.36937831718945	3.0408272406468795	2.38376763517667	3.78908016680839	0.3987594915091339	2.4891494089181	2.6453709803888	4.94956666363678	Luminal A
TCGA-A7-A13D-01A	3.75683775937446	4.13101095950531	3.3934933201075297	2.85913475139442	4.17630260297272	2.0617863911530603	4.5206167179435806	3.95642736474375	4.6511922042613	3.27575631049378	3.83657305611152	6.197874211556081	4.80663963843827	4.3349885536329005	3.419634903027029	1.82114409398673	5.2997004077731695	3.6448424369688497	4.9354406152286385	4.33030697370209	3.98666563236228	1.7038430239921698	5.2134999392164	4.32003309701707	5.0180875261443605	4.83745586872843	4.71175502173724	3.75011516744435	5.747629556943671	4.12630343048875	4.14122000455467	6.1837561683472515	0.4976129488842729	4.73020986384608	2.01505330505069	0.113180628792053	0.7093507519771161	4.88748476171849	1.18025393178024	1.0841068588767	2.5888014154626298	1.14938755161242	1.29346976904027	3.55939051270162	4.6964338690716785	2.18609480820033	1.95145796434331	2.5063425336666403	0.48774802295368	5.09714990380082	Triple-negative
TCGA-A7-A13E-01A	5.0349350388902	3.45818792486836	3.15155253325507	2.15159615660165	4.01119814992849	4.12052774951473	5.2093487414151385	3.38310776989856	4.19067627478257	3.5399336088862	3.09557356510961	5.454082156697919	4.34552971092986	3.8248640923410897	2.71919568237577	1.7229175062078703	4.57701646424713	1.93173037496413	5.35210445639804	3.15454417708314	3.83170810033029	3.71051278132516	6.84523447351135	3.54172850199028	8.138330161765401	5.5084659896894905	4.67467751834066	2.34788105526904	7.38867254477731	5.20229143228093	6.03180566461188	10.5305724545482	0.8470342136152591	6.6475136242107205	4.030573088377819	1.21565568953681	0.0782140942169917	1.49692802140405	0.18887313584429305	3.33279801423956	2.13568037928932	0.248276080206445	0.0424761227654065	4.5124248958639015	5.24216423467184	2.2492400822306897	0.8085827392880041	4.35557701728869	0.51840949728671	5.51437482909392	Triple-negative
TCGA-A7-A13F-01A	4.90381209585092	4.53921610327843	2.81374021795854	3.94991431641335	5.2445991441793005	4.56564593284078	6.16210081538234	3.95198393509128	3.4084253479487097	2.6275444735673	4.86399086959812	6.40481840180382	4.619272090453371	4.078824479646451	3.4580814618927995	1.95790545134616	4.26466372032229	2.0847922478027	4.67898899664856	4.16191366894491	3.95769602491102	0.9867611293164228	5.28907477707121	1.11886450286597	3.01966229295745	2.48022089345811	4.23112979420968	0.3002872645903289	2.9117750595935803	1.1831157051577	2.1895772389895	3.7535282803829104	4.85385796364245	9.83036966772623	5.35142911539702	2.56649993308504	4.07778169250713	5.95793890618857	5.734517954461862	3.69442749104016	4.32411620652704	6.009569960608291	6.38060579204465	6.44379460954033	5.980169876419799	4.266254105193839	2.50324382228268	3.657089628818021	3.98177862377913	6.00589583579572	Luminal B
TCGA-A7-A26E-01A	3.0673872672937	2.16321532489535	1.44300217885214	1.1408556805800802	3.89473917959333	2.71575369140849	2.317205352582	2.05425006585746	1.97216838152628	1.48392375848227	3.52105841472273	2.89280781291108	3.26432150476857	2.48042301962038	1.7002104561910802	0.44713109823662495	2.25751232409998	0.690596352831641	2.67039668698853	2.68943930187321	1.93695058783881	1.26691266068486	3.41915940984415	1.77822259112804	3.26929136244403	2.15983062257496	2.16161257533914	0.464249400113163	3.55617053572948	1.27625053689134	4.44728900476957	4.06746308039107	6.457828641421959	9.700520746609461	3.0632722509349706	4.12485961510864	2.63715724902651	5.0455912211943295	6.15452039716527	4.855749251019059	3.25912977513332	7.9323709237732185	7.1226280529317	5.142146364737	4.52732938090865	4.23814482622092	0.376268411390326	2.77614521981088	2.83858795364272	5.36389437119276	Luminal A
TCGA-A7-A26G-01A	3.89331317941419	4.51829855812407	1.8733442359913	2.6119513939840298	3.89881510017988	3.80904695413164	4.55681909170049	3.13110412787517	2.53334738025794	2.63513375345906	2.6024532944946603	4.76004200566709	3.93704049273028	2.88690692035079	2.51994884640126	1.90233560404496	3.55515131658503	2.0530052610299	3.86977847913305	4.18461732287282	3.6018324734639102	1.21993001551249	4.88901658816091	3.1209215924353795	2.6783979521359904	4.23950511342155	4.3674024106936296	3.21632373435719	3.95448206581973	4.59354701164114	6.49916548276917	2.74131554372761	0.4535502066691	6.16080578714692	2.2302485844090496	0.16642377215915302	0.638282991361489	2.19428148712824	2.2519387353983	2.00660187386925	2.97792531143815	1.42167260186562	3.5345347061388703	3.72147982391304	6.05139733645131	2.01338441297172	1.32127387362075	2.34962952700698	0.410053315490734	2.5893026350870096	Triple-negative
TCGA-A7-A26H-01A	3.63556328016269	1.94728418206667	2.16068505863128	2.5770062975456898	3.53146031815226	2.56959437305556	2.29528388994916	2.45236252818379	1.98506614357223	1.8482705978661695	3.3738143805068703	2.98018683866356	3.86967437339472	2.42195265312494	2.228575962576	0.917866420823218	2.71590360743238	0.8363616361531891	2.78715754041371	2.9193267226643904	2.05833405853678	1.41186978343696	3.99248748616548	1.43702340587652	3.19452665391398	3.58924632109503	3.11327149261979	0.126754384726148	3.49314466573057	0.929018250925763	2.03021082103406	3.53191884198052	6.14158292500695	9.75253468293654	3.33799080381177	3.74021726805969	5.063654644311152	4.7953036681368	5.71660495418762	4.38325785012146	3.27772791040713	7.54150013575756	6.58999552559484	5.870801906995339	7.1196658800316	4.29984536794655	0.8608428350591829	3.29741705889882	2.65974445478006	5.7674423626820985	Luminal A
TCGA-A7-A26J-01A	4.50145246862686	3.65109678427116	2.79006243900019	2.46227812220565	4.857778204220709	1.99291640355287	2.42986824806185	2.8958238660320403	2.95006811437388	2.36699407246525	3.10397059195195	4.65720571593095	4.75289431875211	3.5905893020824	2.50246676502984	0.776172981315313	2.7187775170230903	1.5058102378094598	3.40870965404932	3.01504775994681	3.0379591087625	0.702083797340937	4.5497085287633485	1.0141539435915998	3.86012714794241	0.7295368216375491	2.25055049341629	0.7918308210565009	5.08559779943327	0.3958894651040581	2.8320461497639307	4.11303542760204	4.574545809753371	9.77052523162558	3.02557881637345	1.74005539902619	3.46146024065452	5.04152361658967	4.76828490109001	3.85457071898583	3.8873522828315896	4.903924694396861	5.46927609743106	5.40492916337401	6.131971973822241	3.48913254432118	0.104387783796025	2.76787979565386	0.8071537467613441	4.9885100752144815	Luminal A
TCGA-A7-A2KD-01A	4.31681559234407	4.98036953972073	2.805896657705	3.18591517874747	4.07937887232226	4.66319361719727	4.78021936627626	3.24747740372759	3.8117267484129695	3.33058152452406	3.3466283478708703	5.61201412359406	3.69187469442097	3.19328346980438	2.04820191915988	1.17110642716755	2.92816654728934	1.21264674182254	4.31290639799193	3.2058005447681897	3.18877216029473	1.66808157997694	4.3541861124335	0.8177989022840909	2.9377424657856204	2.60695190798192	2.32423302779644	0.479628008706635	4.75011992270374	1.03826934758556	1.5812761339415902	3.70261140114691	5.1729618955669405	8.61887790303246	3.99389468137184	1.5301371304738405	3.7350245338152894	5.4286175821033895	5.464364623661269	4.88002127222714	2.5695522925082703	2.94602591569414	6.35866691613441	5.2951363514015	6.13002735438458	3.37717094812841	1.13275645203668	6.499567700318591	2.67442286542098	9.05379609626881	Luminal B
TCGA-A7-A3IY-01A	3.51300015937859	2.83105121655109	1.30859204936345	2.0397075744900803	3.83504343468462	3.5328005111424	2.54384611744578	2.55468601695273	1.86994082105932	2.09624787082947	3.1176873690835203	3.8270933512626897	1.75928199063922	3.17139671073133	1.02168186785867	1.1133499063658	1.95713953888372	1.05641943363363	3.12619994676872	1.98329791389126	2.12905685575419	1.37910529295274	4.705453737084071	1.0467489025545	5.88118989557216	3.3593610612241	2.63556105600275	2.20180185007405	6.88722195601233	2.2625831167712502	4.901885508630019	7.70194149981626	5.63597763611198	8.36212704907976	4.42461112045309	2.69879292390954	4.3721049114329205	5.68031144425804	5.22152950023691	3.39339216392984	3.0754629273834104	2.12630754633552	6.66910356985922	6.75108503856965	4.7483648962114415	2.08705808555359	0.144655601550558	2.79358404480528	3.42812552853447	3.47495375999382	Luminal A
TCGA-A7-A3IZ-01A	4.276809456411209	2.95492846541998	2.27825454453671	2.20856017934189	4.46861420347964	3.80745473231494	2.8937337821964704	2.7132094127793	2.30494802952738	2.19213444761125	2.37989274334726	4.36045245450637	4.171370695910411	3.58667594151304	2.01669462187395	0.883831738946946	2.92361333622678	0.82653780036891	4.1297797470352	3.68344819250281	3.3621981721123304	0.9560140387908372	5.965793935956559	0.368304233794088	0.240719710310227	2.23453109909097	0.542549938239922	0.18163533612885105	0.713224155715811	1.3987299913305602	0.489774465152305	0.290579609611547	7.4964922745222	8.060544302777691	4.7591021081800085	3.51676935333198	0.19464264786179605	4.5761767030465315	6.62791041520238	5.2473699965873095	3.80937124112464	3.0495951163272	7.5163446902269815	4.17805266488757	4.63204653440359	4.026989938356359	3.03561457424072	3.8828090235776096	0.511576503746887	5.664619723658579	Luminal A
TCGA-A7-A3J0-01A	3.89846437869793	2.867645685408569	1.90313134393089	2.20688651471019	3.85301329691798	2.54668421644776	3.9794812321707	2.5250880282322403	2.4861574567238103	1.8374456396699697	2.98736728605581	4.04703284921313	3.12456058652219	2.73125102294617	1.3185582817121395	1.30589767196508	2.85763397850784	1.10828697656634	3.80772687845666	2.7622881503676897	2.65537579445943	1.49964809891102	5.67674742296632	3.09050954472291	4.79021519797208	2.62085915253777	4.17238667960585	0.0289544495154761	3.6757808456624894	0.5067406025886939	3.34544429483679	3.86904934727328	6.63920175753394	9.144489021513099	4.42497762117853	3.7467284938151098	6.90642526077951	4.67765614670042	5.84777061462004	3.79436138499421	2.45894843921978	4.592308474267309	7.54658353284846	5.19816274793579	1.83550399003055	2.67921158666344	0.490668982377519	3.80402874933886	2.99361882853006	3.81550613853118	Luminal A
TCGA-A7-A3J1-01A	2.8226009215141	1.68301756390439	2.3753782172247995	1.01417713762955	3.13858208237234	1.95298824506935	2.10545588546709	1.51124422629277	1.2187532463606798	0.993457118827776	1.26558347874567	2.8175247799369503	2.1691000576136004	1.92810067052557	0.7853605592658491	0.5326011587001721	1.15929085250397	0.742422612485896	2.01127898663264	2.00902295962431	1.13999629263545	1.0571456109288002	4.33455834377932	1.8763219984231696	3.3455069883916098	1.9915476996386496	1.5116204265991595	0.271873581867721	2.65082509336992	1.3015825369043	4.03648722362795	3.6909152970754	5.22324178369847	6.505038287639231	3.2040141686457098	3.77812214681642	0.4248953523281129	4.5557257807648615	6.26225120708725	3.5270943536607904	2.48857524731892	5.08736727765584	6.33314123941605	4.940425967475	4.82588586482646	3.465759791737029	1.54548671239844	3.43632701368426	0.84017736011115	5.69689961750111	Luminal A
TCGA-A8-A06N-01A	3.5946269921153395	2.82038704328723	1.1579397185096598	2.7346285246497404	3.80235136040161	3.02666888311382	2.6733599640499	1.47223276988664	1.8112008397307	1.31833694519317	2.3686552822775497	3.27356417044776	2.29871806833525	2.23907586503484	1.32488243767015	0.887004437003245	1.9003892648162	0.638313032918126	3.03356439649282	1.95331401907025	2.4112803993563903	1.34336680883151	3.9816483754473695	0.0223910810913882	0.0	0.148191269858207	1.56098751523752	0.0578483269661066	0.219119272155663	0.24465216588778105	0.02245690479769	0.0201048528233818	7.38913698796427	7.26956031995739	2.55476933945668	0.08804975740484901	0.0725665376317921	5.39472734633259	7.10186184230724	4.06939080320727	3.77115258746037	0.819292793789832	7.935189949843121	4.80402614264573	1.16677680216604	4.21286572519938	5.13403070131029	4.30075682846756	2.64515637170825	5.92067576525769	Luminal B
TCGA-A8-A06O-01A	4.90222626700832	4.23289986673384	2.8579029327077503	3.47525332427175	5.07360832872487	3.9454358251670896	5.06988919039967	3.5312833342943595	2.56005511705789	2.74004344128834	3.15453290171256	4.75744080890542	4.28144803884986	3.99114756490205	3.08909480027025	1.03054337020261	2.72596207555756	1.4828757921802602	4.27241993694499	4.06780080589955	3.4885254073796	1.12308926533024	5.97172270402094	1.01093559347482	0.367671435691364	3.94756066505502	1.65658509325482	0.16102640909319102	0.602792566399088	0.506630445534778	2.2652906725082405	0.3724708697137321	6.29619845453676	8.83727294156077	2.58561261771971	4.5845272112094015	4.22575968373693	4.59906301935772	5.52161015531487	3.4164669332806	2.8382791018409104	5.66417675150868	6.477949987093751	5.19341897358953	5.842932392972901	3.9765746290653503	0.497356082067112	2.52592837281584	1.02236487111972	5.31155888070894	Luminal B
TCGA-A8-A06P-01A	2.93627009010009	2.17405111576742	0.7081905610260529	2.6022160799419	3.1470917866229904	2.77628046319452	2.17435112139785	1.50153093388832	1.49853532021593	1.0541476063855302	1.85123148488992	2.72918561359825	1.7222243160268798	2.16912979129197	0.870208099282742	0.3954089217476501	1.87106853593243	0.904495334333053	3.00411871279054	1.82919739619371	1.76957860611518	0.864073666511216	4.109171920045	1.49519848841237	0.416354504421408	1.21472873681119	2.03556288548906	0.0990145385449694	1.10448356155198	1.11636920692301	1.79675350706747	0.739947107016272	4.657819753272482	8.3372198269746	4.909652789639611	4.23211749420723	5.23416806272489	5.219186105487321	5.7845349001368085	3.7759176811871296	3.07487137951587	2.69771281715394	5.8168282648526	4.94498152834455	6.64979550601962	2.71493529957791	0.8423174022785409	2.92794838792542	3.96329855422193	5.101326279807308	Luminal A
TCGA-A8-A06Q-01A	5.237860132769209	4.43197861763721	3.3269063763407005	3.14133065881471	5.606451264940491	2.35213499081644	4.23803101373278	2.7100470876502003	3.91867189293925	3.0076575097794502	4.39354333210901	4.72706635145991	3.98330191679281	4.25377739991729	2.88989511408774	1.42923192219545	3.78401866788067	1.87418461756706	4.15926933269997	3.23636273407973	3.20930100698748	1.96830743618207	3.92132769412403	0.347464492021409	0.0124784417680825	4.760377134375911	0.880511132085737	0.0802270259533688	0.0279960810055071	0.29993326397788	1.2114093004016102	0.0156360656094407	5.2570964320280495	7.0994175112048685	3.1305183050387995	4.33385702096199	3.9302899428643103	4.10404332748713	5.22538735098801	0.609126513838667	4.76577238584895	6.6535149363358785	6.434809851382298	6.087311048943058	2.25317843467458	4.08550629874582	2.27266211760711	2.10305658024522	0.953159900281125	5.10245097977447	Luminal B
TCGA-A8-A06R-01A	3.97361728216096	5.02445483273314	2.10646990622715	2.3061288075282	4.05910919783378	2.54147988154038	4.7567672398098	2.97233277768477	2.5719916100648503	2.80419524496945	3.85648640187702	5.46155800887709	2.13664052833216	3.62172258124452	1.5950945314746	1.6878736624640602	2.13942330548632	0.660681455786516	5.84697084428754	2.42610007802398	2.44783450756618	1.42796311306398	2.57920597895063	1.16989494027745	3.0438399396883704	3.9343987809185297	1.82340563341127	0.233449870001542	4.31719949241561	1.05742478397073	1.05045754501543	3.85417677728796	5.778172962243331	7.57101341581218	2.0622099624166204	0.9783340645425008	0.240696136016244	5.35505466554746	5.51329323000054	1.5203277379263502	2.7972213542693103	2.80650305423742	6.0792497763731514	8.185861737795111	7.197282955855742	3.13790369075212	0.985657070067228	2.2893648565952502	2.0869724274569	3.58152833016289	Luminal B
TCGA-A8-A06T-01A	4.44248389387323	2.55951597173178	1.77184995822765	2.34966862238882	4.15290268937976	3.05274364595116	2.76714443202023	2.3181960544849503	2.4146328255651603	2.11781947731253	2.50735535586908	3.09452649377025	2.19054755744415	2.62688899409224	1.571885425897	0.9158455955245892	1.9447109901986104	1.08660010537422	2.3600831331065297	2.58860156976971	2.14705235608958	1.32557492864197	3.97290131162212	0.684834220529643	0.0644008514571894	2.65424635211823	0.47385650464892	0.0268451743704475	0.107326226127192	0.743071794184979	1.71997800504414	0.0077245329439942405	6.89417753777242	8.90892410809685	4.08603889793567	3.02601307684542	5.09116771782963	4.24526104763741	4.74145040837649	6.0046163523834	4.7104334749317305	5.37040772725232	7.0225938150572	4.4626066795188	6.00023356114082	5.40735419573303	0.197967425793415	2.72029835905152	2.9843676521692206	5.903363782871879	Luminal A
TCGA-A8-A06U-01A	4.93144863611928	3.93863100639044	2.38077394347295	2.8270774511345897	4.51597582237255	2.39624931782696	4.70213177367364	2.7098598561280203	2.45156615375635	1.64175055800203	4.2609456610251	5.40191455078962	2.95181562122302	3.82685085503742	2.3213483668025	1.27893969874423	2.38523238452437	1.3407121941711002	4.32375019361602	3.03736354457449	2.72062006888484	1.03627141235166	4.65124117014149	0.833103011077611	4.01172925268931	3.57269103541362	2.70493746429447	0.792228793820208	4.51690552194313	1.61410580431157	3.09209040947289	4.82004772665701	6.33593483161774	6.081335422436888	2.42268226289179	3.9532049134445297	2.19000058622461	4.54397320399116	5.5751902450456	2.1199559975061297	3.24661215920006	4.671192984982531	6.691056765115559	5.1346465240833385	6.01846344851046	3.90125701785016	1.32687213605457	2.83636206284503	1.1769081297218702	5.984384241906708	Luminal A
TCGA-A8-A06X-01A	5.32096029551158	5.26533770610164	3.11110168098073	2.65853265509548	4.55217701944228	3.1582569760657697	4.89535654604347	4.23697272109795	3.90895090328127	1.90067867426681	5.37631354818734	5.2609417842790895	4.15833298345699	3.65194687309417	2.07636655610816	1.298028186805	4.15720474971477	2.14901607842673	4.4888664513022105	4.31763390918701	3.59204350247069	1.73593008645293	5.42392939519768	0.338433174225605	0.025749834640142	3.8971990039845097	0.23591935119374305	0.0282267795790351	0.165899674968013	1.0675961369572	0.932923216559817	0.0480766307585593	6.788446430372268	8.741802994863	4.03600026009979	2.11988991411101	0.138810822048068	4.92455276335397	4.72101718984718	2.31802921374784	3.96518588325369	4.5849187630476385	6.32358424921278	5.31554598291981	6.23336819933879	0.88718680115064	0.6218713930562529	2.75371591232327	0.106487337490178	5.50459896624259	Luminal B
TCGA-A8-A06Y-01A	4.11158990288351	2.08562191181866	1.74811142384652	2.22324348866352	3.7703551272777904	1.7962849893785802	2.3838675439225097	1.44719020688349	1.78223417028526	0.7474036283691591	1.9417400327594296	3.09393586564964	1.8809326266696496	2.31901935614605	1.6071368357585	0.847593268829344	1.6035516972395802	1.58258970729234	1.87703229494819	1.81600753188424	1.31222423011454	1.93464741870682	5.815123047489389	0.797989103019364	1.5587532638150805	3.32130811992568	2.29444097935659	0.244056768443437	2.31814370807075	1.37675147902641	0.7352593201118629	2.3777548132086204	7.153249363570678	8.52647968903648	3.56078594144734	3.43186058846035	0.520498857339886	5.08182132331175	5.453343468462942	3.7247995066720296	4.2124020920166005	6.325534656511331	6.78575899667187	5.336231582952991	4.67977537693912	3.44179657040281	0.614385386409791	2.29214085933914	0.606662254466341	5.572900470684099	Luminal A
TCGA-A8-A06Z-01A	4.67048328832679	3.90885897242418	2.37162880850453	3.23956124500986	5.05479678900066	3.08709576149739	3.53081763572533	3.2101157026150204	2.36403882962817	2.78693529439027	3.86435761551742	4.65216041184495	3.3899744374429703	4.13347615813672	2.0629901214360498	1.16218814607087	2.6775918590533303	1.1824021472073	4.54045942988962	3.5449756718880896	3.72176038582882	1.60653235033768	3.8294242727750496	0.251097681870177	0.142513990920595	4.59589411456856	0.20066191722374	0.164288260016697	0.4121161242599601	0.283325699770528	0.322522557701952	0.3448988625767931	6.23147377868649	10.7941155870241	3.25601550445275	4.84653123401759	3.27442490534859	5.86581881583041	5.543964274571638	4.28614232712002	3.32715451059033	6.97980107325167	7.141966724756732	6.3155469795180785	3.44536548834014	4.18323203810451	0.241044440773498	3.38820960743128	1.80310117212219	6.00579200831549	Luminal B
TCGA-A8-A075-01A	5.20400709629688	3.79408025734282	2.53514333527191	2.2141651088390697	5.123847986763639	3.3497655921394	5.04217508338215	4.36564598822661	3.2488763779124703	2.92887229308127	3.76584268210173	5.48907156227998	4.28862689940642	3.88292781926345	2.68077518895099	1.38031619137072	4.3068638183961	1.14501115550094	4.5497319385501305	4.495173103361871	3.00620544218643	0.8481856960827109	4.90247979231467	0.871047755993993	0.151513955801046	3.4077839245292	1.42339433689369	0.01865821315014	2.09254736731387	0.739969484272653	0.443699131931197	0.0106960350025329	3.21251910164289	4.9144800413238885	3.04362217091827	1.12190992278812	0.44051722671412497	5.4863119699965	5.3737502684157095	1.33292855189808	2.82757033515352	4.250574047800529	6.901413149976831	5.611819923484041	5.8447552986387405	4.18606177203323	4.1779617264608	2.54170116880928	2.6755544235245097	4.63393922739265	Luminal B
TCGA-A8-A076-01A	4.6843286968208	3.48823640417126	2.3662133710133304	5.25833428873474	4.11814349811478	2.4123684378241097	5.361972561566531	3.00847319427984	3.27189601471412	2.0407236611368003	4.35178857600145	5.73161902456571	3.59259763562507	3.15292910988951	2.4066260263766	1.5126358498139598	3.0481369379516696	1.21583390429139	4.96694588711027	3.15500815214696	3.2252345526900696	0.9079756201743578	3.62600097245346	1.10434180007167	0.527159278896507	3.6147060519311296	0.8630052646519292	0.057825801064366	0.662944400497121	1.08217879744167	0.6075312603438989	0.323459823937097	4.14224921733281	6.90336129545455	3.63822742702058	1.65981446947436	1.1082660217806102	4.49541264682229	5.504338487273	2.5631986095720403	3.1748183575313105	5.17769717492246	6.569104457141888	5.68019170282426	7.38031076522969	4.653631945718169	3.63957730240998	5.98315498207908	1.31282597033428	8.10465118369151	Luminal B
TCGA-A8-A079-01A	5.651806395406751	5.73291556259864	3.09373215808576	3.3187608354438995	6.24914776389043	5.3709174812526	5.78176406638562	3.6327341628855	3.42858195980112	3.3106712145171704	4.02718900765055	7.17520947759547	5.03189999754557	5.25248041591207	3.08096751513526	1.3461826726517	3.90221074672749	1.33583045711755	6.4526713666109	5.042033042078558	5.24114306108983	1.0357699899014	5.449023294243361	0.443176857897724	1.78008684211153	5.9921975463475405	2.92234799807951	0.124754034636009	2.688172146779201	0.461677094709719	0.534884136303769	2.33407929260683	7.02464561383611	9.61787047971942	3.62168894323802	4.41546523051897	3.48602808664675	5.17241579774033	6.55066883947535	3.9675105742947	2.89549384344862	5.7504763010071205	6.63458720542177	3.91293411836348	4.99333345890162	3.4046856206537903	1.1297083378702402	2.95156536043258	1.17391252663443	4.69452946619847	Luminal B
TCGA-A8-A07B-01A	3.51203707814035	4.14774778613736	2.42376205464117	2.70772427307396	5.19867058389151	3.66096090347718	3.3768421429627096	3.4878671003204103	3.3996521245070297	2.83579365668976	2.425114876044	4.286628973207621	4.64952617909714	4.20327856425717	1.85916030180155	1.23252977014553	2.7347985854862005	1.60377249380126	3.21354715127386	3.77441738761661	3.16610165122158	1.19486838828607	5.1790242007613605	0.428464449629879	0.36397767552213	3.55049481695605	2.14876477236256	0.36581303125315706	1.5829787794942098	0.883860357701402	0.396367019192781	1.63221455794879	4.722570177962151	6.25996598724972	3.2432228713051496	3.1034577962212206	2.1286333144285603	3.96446736814619	4.75605318415531	3.99776343913506	2.9720001799608498	2.06180430928549	6.3958234926008	3.13393688306373	5.03941996118171	4.77329552578091	3.30929852020414	5.04799764573776	3.36169476903114	7.4454001020904315	Luminal A
TCGA-A8-A07C-01A	5.950051831251299	5.16794546130412	4.37423233377133	4.1382269501833	5.19734504759984	5.504739166384339	4.95275864965539	4.3668247804563	4.76585804708847	4.689634622689081	4.3656163235929615	5.067028816168441	5.26189103580127	4.30037045873843	4.250306989423899	2.2795906098838503	3.62233336018638	2.74150111374226	4.797539442723849	5.35537657359096	3.88607692483556	2.91085716073368	5.11279697334478	1.34355748189417	2.7866628069632404	4.4961511026770715	3.06025186798312	2.72544293002911	4.31525433181074	4.33794873992321	9.18699730658842	3.75562131098729	0.145676609420225	5.11190335601347	2.91329748712668	0.890949868217759	0.0651402766493459	1.5288499310763402	0.0621302092322044	2.78776926462894	3.13315675563585	1.14829425162856	2.1833444034561498	2.94364310700171	3.44797493987202	2.61725729665537	0.291971531264277	3.46661873348069	0.239773247475124	4.30481853266576	Triple-negative
